fecha,plan,sede,dpto,ciudad,vendedor,cantidad
20160607,361,4,3,2,1371,1
20160614,361,4,3,3,6417,1
20160625,361,4,3,1,302,1
20160621,361,4,3,1,6359,2
20160620,361,4,3,1,6335,1
20160620,361,4,3,2,1371,1
20160628,361,4,3,1,6359,2
20160701,361,4,3,3,6416,1
20160629,361,4,3,4,6359,1
20160704,361,4,3,1,4328,1
20160705,361,4,3,1,6416,1
20160712,361,4,1,74,6335,1
20160720,361,4,3,3,6359,1
20160720,361,4,1,74,1371,1
20160718,361,4,3,1,6335,2
20160718,361,4,1,74,6335,3
20160727,361,4,1,91,6359,2
20160726,361,4,3,1,6335,6
20160803,361,4,3,3,6431,1
20160805,361,4,3,3,6429,1
20160802,361,4,4,1,6335,1
20160805,361,4,3,2,4328,1
20160809,361,4,3,3,6432,1
20160810,361,4,3,1,4328,1
20160810,361,4,3,2,1371,1
20160811,361,4,3,3,6429,2
20160818,361,4,3,2,6359,1
20160817,361,4,3,3,6432,1
20160819,361,4,3,3,6429,1
20160825,361,4,1,74,4328,3
20160828,361,4,3,1,6359,1
20160831,361,4,1,74,6394,1
20160831,361,4,1,74,4328,2
20160910,361,4,3,1,4328,1
20160908,361,4,3,3,6432,1
20160905,361,4,3,3,6429,1
20160909,361,4,3,1,1371,2
20160916,361,4,3,1,4328,2
20160915,361,4,3,1,6359,2
20160921,361,4,1,74,4328,1
20160924,361,4,3,3,6432,1
20160920,361,4,1,20,6335,2
20160918,361,4,3,1,6335,1
20160927,361,4,3,1,6359,6
20161002,361,4,3,1,5427,1
20161004,361,4,3,3,6433,1
20161007,361,4,3,1,4328,1
20161013,361,4,3,3,6442,2
20161021,361,4,3,2,302,2
20161017,361,4,1,76,6359,1
20161028,361,4,3,2,1371,1
20161025,361,4,3,4,6359,1
20161028,361,4,3,3,6442,1
20161026,361,4,3,1,6335,1
20161104,361,4,3,1,6335,2
20161031,361,4,3,1,6359,2
20161030,361,4,1,74,6359,1
20161104,361,4,3,3,6433,1
20161101,361,4,3,1,1371,2
20161104,361,4,3,2,1371,1
20161102,361,4,3,2,1371,2
20161109,361,4,3,1,4328,1
20161109,361,4,3,2,6335,8
20161117,361,4,3,3,302,1
20161117,361,4,3,1,4328,1
20161118,361,4,3,3,6440,1
20161116,361,4,3,3,1371,3
20161120,361,4,3,1,1371,1
20161125,361,4,3,3,6445,1
20161129,361,4,3,2,6359,1
20161202,361,4,3,3,6445,1
20161201,361,4,3,2,6335,4
20161128,361,4,3,3,6442,1
20161209,361,4,3,3,6359,1
20161212,361,4,3,1,6359,1
20161212,361,4,3,1,6425,2
20161215,361,4,3,3,6445,1
20161211,361,4,3,2,6335,2
20161222,361,4,3,1,6425,1
20161220,361,4,1,74,6359,1
20161227,361,4,3,3,6444,2
20161223,361,4,3,2,4328,1
20170109,361,4,3,2,4328,1
20160114,362,4,3,2,6394,1
20160203,362,4,3,1,6335,1
20160302,362,4,3,2,6396,1
20160302,362,4,3,2,6335,1
20160419,362,4,3,1,6335,1
20160524,362,4,3,1,6335,2
20160602,362,4,3,2,6335,1
20160708,362,4,3,1,6394,1
20160804,362,4,3,1,302,1
20160817,362,4,3,2,6359,1
20160902,362,4,3,2,6335,1
20160908,362,4,3,1,6359,1
20160925,362,4,3,1,302,1
20161104,362,4,3,1,6335,1
20161103,362,4,3,1,6335,1
20170104,362,4,3,1,4328,1
20170102,362,4,3,1,4328,1
20160916,365,4,3,1,4328,1
20161013,365,4,6,3,6359,1
20161212,365,4,3,1,302,1
20161217,365,4,3,1,6335,1
20170112,371,4,1,74,6335,1
20170119,371,4,4,2,5427,1
20170116,371,4,3,1,6359,2
20170117,371,4,3,3,6433,1
20170119,371,4,3,1,4328,1
20170113,371,4,3,1,6425,1
20170119,371,4,3,2,6425,1
20170112,371,4,3,2,6448,1
20170115,371,4,3,2,6335,1
20170126,371,4,1,74,6359,2
20170123,371,4,3,1,4328,3
20170203,371,4,3,3,6451,1
20170131,371,4,3,4,6359,1
20170131,371,4,3,2,6359,1
20170130,371,4,3,1,6335,1
20170207,371,4,3,1,6359,2
20170210,371,4,3,2,6359,1
20170209,371,4,3,4,6359,1
20170210,371,4,3,3,6433,1
20170216,371,4,6,2,6359,1
20170215,371,4,3,1,6425,1
20170214,371,4,3,2,6441,1
20170213,371,4,3,2,6335,1
20170221,371,4,3,2,6359,1
20170226,371,4,3,1,1371,1
20170302,371,4,3,3,6433,1
20170301,371,4,1,65,6443,1
20170303,371,4,3,1,6451,1
20170309,371,4,1,40,6359,1
20170310,371,4,3,1,6335,3
20170316,371,4,3,2,6359,1
20170326,371,4,3,1,6335,2
20170328,371,4,3,1,5427,1
20170329,371,4,3,1,6394,2
20170331,371,4,3,1,6451,1
20170331,371,4,3,1,1371,1
20170406,371,4,3,1,5427,1
20170403,371,4,3,1,4328,2
20170405,371,4,3,2,6451,1
20170405,371,4,3,2,6394,1
20170404,371,4,3,1,6394,2
20170406,371,4,3,1,6464,1
20170413,371,4,3,1,1371,1
20170416,371,4,3,3,6335,1
20170409,371,4,3,1,6335,2
20170416,371,4,3,2,6335,1
20170411,371,4,3,3,6335,1
20170409,371,4,3,1,6466,1
20170419,371,4,1,74,6359,1
20170422,371,4,3,2,6394,1
20170418,371,4,6,5,6441,1
20170428,371,4,3,3,6444,1
20170426,371,4,3,3,6433,1
20170502,371,4,1,91,6443,1
20170502,371,4,3,2,6394,1
20170507,371,4,1,67,6335,1
20170502,371,4,3,1,6335,1
20170509,371,4,3,2,6359,2
20170515,371,4,3,1,6359,1
20170519,371,4,3,1,6359,1
20170517,371,4,3,2,4328,2
20170516,371,4,3,2,6335,1
20170526,371,4,3,1,6359,3
20170524,371,4,3,1,6359,2
20170523,371,4,1,20,6335,7
20170607,371,4,3,1,4328,1
20170608,371,4,3,2,6464,1
20170607,371,4,3,2,1371,1
20170614,371,4,3,1,6475,2
20170616,371,4,3,4,6335,1
20170611,371,4,3,1,6335,5
20170613,371,4,3,1,6470,1
20170622,371,4,3,1,6433,1
20170627,371,4,1,74,6443,1
20170630,371,4,3,1,4328,2
20170629,371,4,3,1,6359,2
20170627,371,4,3,1,6359,1
20170703,371,4,3,3,6444,1
20170707,371,4,3,1,6454,2
20170702,371,4,3,3,6335,1
20170707,371,4,3,2,6335,2
20170705,371,4,3,1,1371,1
20170710,371,4,3,2,6359,1
20170711,371,4,3,1,6475,1
20170712,371,4,3,1,1371,1
20170712,371,4,3,2,6335,2
20170709,371,4,3,1,1371,1
20170717,371,4,3,1,6475,1
20170720,371,4,3,1,6475,1
20170717,371,4,1,74,6443,1
20170728,371,4,3,2,6359,3
20170727,371,4,3,1,6475,2
20170724,371,4,3,2,1371,2
20170724,371,4,1,74,6487,1
20170731,371,4,1,74,300,1
20170804,371,4,3,1,6359,3
20170731,371,4,3,1,4328,1
20170803,371,4,3,1,4328,2
20170802,371,4,1,74,6486,1
20170803,371,4,3,1,6451,3
20170811,371,4,3,2,6433,1
20170806,371,4,1,87,6335,1
20170817,371,4,3,2,4328,1
20170813,371,4,3,1,6335,6
20170818,371,4,3,1,6335,1
20170814,371,4,3,1,6451,1
20170827,371,4,3,2,6464,1
20170829,371,4,3,2,6454,2
20170829,371,4,3,1,6475,1
20170903,371,4,3,1,5427,1
20170906,371,4,1,74,6491,1
20170915,371,4,1,74,6443,3
20170915,371,4,3,3,6359,1
20170912,371,4,3,4,6335,1
20170915,371,4,3,4,6335,1
20170911,371,4,1,74,6490,1
20170920,371,4,3,11,6359,1
20170922,371,4,3,1,6359,1
20170920,371,4,1,74,6464,1
20170926,371,4,3,2,4328,2
20170929,371,4,3,1,1371,1
20170927,371,4,1,74,6490,1
20171001,371,4,3,3,6444,1
20171006,371,4,3,2,4328,1
20171002,371,4,3,2,6490,1
20171005,371,4,3,2,6464,2
20171013,371,4,3,1,302,1
20171010,371,4,3,3,6359,1
20171011,371,4,3,2,4328,2
20171010,371,4,3,1,4328,1
20171012,371,4,3,1,4328,1
20171013,371,4,3,2,6464,1
20171009,371,4,3,2,1371,1
20171019,371,4,3,3,6359,1
20171016,371,4,1,20,6335,2
20171021,371,4,1,61,6486,1
20171020,371,4,1,74,6475,1
20171021,371,4,3,2,6465,1
20171022,371,4,1,74,6465,1
20171025,371,4,3,1,6475,2
20171027,371,4,3,3,6444,1
20171103,371,4,3,3,6444,1
20171103,371,4,3,2,7304,2
20171102,371,4,1,74,6475,1
20171103,371,4,3,2,6451,1
20171030,371,4,1,74,6491,1
20171101,371,4,1,74,6491,1
20171108,371,4,3,1,6464,1
20171108,371,4,1,74,6486,1
20171108,371,4,3,2,1371,1
20171111,371,4,3,2,6486,1
20171107,371,4,3,1,6335,1
20171105,371,4,3,1,6335,1
20171115,371,4,3,1,6335,1
20171117,371,4,3,2,4328,1
20171115,371,4,1,61,7308,1
20171116,371,4,3,1,1371,1
20171116,371,4,1,20,6443,1
20171124,371,4,3,1,6464,1
20171121,371,4,3,1,6475,1
20171121,371,4,3,2,4328,1
20171122,371,4,3,3,1371,1
20171121,371,4,3,5,6335,3
20171128,371,4,3,1,4328,1
20171207,371,4,3,1,5427,1
20171206,371,4,3,5,4328,1
20171206,371,4,3,2,1371,2
20171213,371,4,3,1,6359,1
20171209,371,4,3,2,6359,1
20171214,371,4,3,1,6464,1
20171209,371,4,3,1,6335,8
20171214,371,4,3,1,6335,2
20171214,371,4,3,2,6335,1
20171218,371,4,3,1,6465,1
20171218,371,4,3,1,6464,1
20170122,372,4,3,1,6359,1
20170131,372,4,3,1,4328,1
20170203,372,4,3,1,6394,1
20170210,372,4,3,1,4328,1
20170212,372,4,3,1,6335,2
20170310,372,4,3,1,6335,1
20170305,372,4,3,1,6335,1
20170330,372,4,3,1,6454,1
20170512,372,4,3,2,6335,1
20170512,372,4,3,1,6335,2
20170602,372,4,1,74,6335,1
20170608,372,4,3,2,6433,1
20170614,372,4,3,1,6335,1
20170711,372,4,3,1,6335,1
20170804,372,4,3,1,6335,1
20170804,372,4,3,3,6433,1
20170901,372,4,3,1,6335,3
20170908,372,4,3,2,6359,1
20170911,372,4,3,3,6444,1
20171021,372,4,3,1,6359,1
20171117,372,4,3,1,6475,1
20171119,372,4,3,5,6335,2
20180103,372,4,1,76,6486,1
20170112,375,4,3,1,6394,1
20170303,375,4,3,1,6335,2
20170303,375,4,1,74,6335,1
20170328,375,4,3,1,6335,1
20170409,375,4,1,74,6464,1
20170509,375,4,3,3,6433,1
20170630,375,4,3,2,6359,1
20171103,375,4,3,3,6444,2
20171101,375,4,3,3,6465,1
20171212,375,4,3,1,302,1
20171215,375,4,3,2,6335,1
20180119,381,4,1,20,6443,1
20180110,381,4,3,2,6433,1
20180115,381,4,3,1,4328,1
20180112,381,4,3,2,1371,1
20180122,381,4,1,74,6359,1
20180121,381,4,1,74,6359,1
20180124,381,4,3,2,6359,1
20180120,381,4,3,1,6335,2
20180125,381,4,3,1,1371,1
20180120,381,4,3,2,6335,1
20180206,381,4,3,1,6335,1
20180211,381,4,3,2,6359,1
20180211,381,4,3,1,6359,3
20180213,381,4,1,74,6359,1
20180214,381,4,3,2,1371,1
20180216,381,4,3,1,1371,2
20180222,382,4,3,1,302,1
20121210,321,4,3,1,5311,2
20121210,321,4,3,2,5351,1
20121213,321,4,3,1,3346,1
20121213,321,4,3,1,5347,1
20121213,321,4,3,1,1371,1
20121215,321,4,3,2,1371,1
20130116,321,4,3,1,302,1
20130118,321,4,3,1,3476,2
20130112,321,4,3,1,3346,1
20130111,321,4,3,2,5351,1
20130115,321,4,3,2,5409,2
20130117,321,4,3,1,5402,1
20130118,321,4,3,1,1371,1
20130121,321,4,3,2,302,1
20130122,321,4,3,2,5409,1
20130126,321,4,3,1,5347,2
20130128,321,4,3,1,302,1
20120123,322,4,3,2,5316,2
20120122,322,4,3,1,4539,1
20120126,322,4,3,2,3346,1
20120127,322,4,3,1,4328,1
20120128,322,4,3,1,4594,1
20120201,322,4,3,1,5311,1
20120212,322,4,3,1,5311,1
20120219,322,4,3,1,4538,1
20120225,322,4,3,1,3346,1
20120220,322,4,3,1,4538,1
20120302,322,4,3,1,3346,3
20120302,322,4,3,1,5325,1
20120302,322,4,3,3,5315,1
20120310,322,4,3,1,5311,1
20120313,322,4,3,3,5324,1
20120314,322,4,3,3,5324,1
20120403,322,4,3,1,5340,3
20120403,322,4,3,1,3346,3
20120403,322,4,3,1,5325,1
20120417,322,4,3,1,5311,1
20120418,322,4,3,1,5340,2
20120504,322,4,3,1,4328,1
20120502,322,4,3,1,5344,1
20120510,322,4,3,1,5347,1
20120516,322,4,1,74,5330,1
20120517,322,4,1,74,5347,1
20120527,322,4,3,1,5311,1
20120530,322,4,3,1,5311,1
20120529,322,4,3,1,5351,2
20120602,322,4,1,74,5347,1
20120609,322,4,1,74,5351,1
20120624,322,4,3,1,5311,2
20120623,322,4,3,1,5347,2
20120629,322,4,3,1,5351,1
20120628,322,4,3,2,3725,2
20120711,322,4,3,1,5360,1
20120705,322,4,3,2,5365,1
20120718,322,4,1,74,5377,1
20120718,322,4,1,61,5347,3
20120721,322,4,3,1,3725,1
20120726,322,4,1,61,5365,1
20120727,322,4,1,61,5379,1
20120803,322,4,3,1,5388,1
20120801,322,4,1,61,5380,1
20120801,322,4,1,53,5382,1
20120810,322,4,3,1,4328,1
20120901,322,4,1,74,5311,2
20120904,322,4,3,2,1371,1
20120903,322,4,3,1,1371,1
20120905,322,4,3,1,5387,1
20121009,322,4,3,1,5410,1
20121023,322,4,6,3,3346,1
20121107,322,4,3,2,4328,1
20121125,322,4,3,2,1371,1
20121123,322,4,3,2,5409,1
20121122,322,4,1,74,5347,1
20121128,322,4,3,1,5409,1
20130119,322,4,3,2,5402,1
20130110,322,4,3,1,1371,1
20130125,322,4,3,1,5347,1
20130205,331,4,3,1,4594,1
20130207,331,4,1,74,3476,1
20130209,331,4,3,1,4328,2
20130208,331,4,3,1,1371,2
20130204,331,4,3,1,5391,1
20130215,331,4,3,1,4328,1
20130216,331,4,3,2,3476,1
20130215,331,4,3,1,3476,1
20130217,331,4,3,2,4328,1
20130218,331,4,3,2,302,1
20130218,331,4,3,1,3346,1
20130218,331,4,3,2,5311,1
20130222,331,4,3,1,4328,1
20130222,331,4,3,2,5347,1
20130303,331,4,3,1,5347,4
20130228,331,4,3,2,3476,1
20130227,331,4,3,1,5311,1
20130302,331,4,3,2,3476,1
20130308,331,4,3,1,5347,1
20130309,331,4,3,1,4328,1
20130308,331,4,3,2,4328,1
20130312,331,4,3,1,5347,1
20130316,331,4,3,1,3346,1
20130313,331,4,3,1,5418,1
20130322,331,4,3,1,3476,3
20130321,331,4,3,1,5418,1
20130320,331,4,3,1,3476,1
20130404,331,4,3,1,3476,1
20130404,331,4,3,3,3346,2
20130403,331,4,3,2,1371,2
20130405,331,4,3,3,5418,1
20130405,331,4,3,1,5402,1
20130408,331,4,3,1,3476,4
20130410,331,4,3,1,5418,1
20130418,331,4,3,1,5347,1
20130424,331,4,3,1,5351,2
20130422,331,4,3,1,1371,2
20130503,331,4,3,3,5347,1
20130430,331,4,3,3,5426,1
20130501,331,4,3,1,5311,1
20130506,331,4,3,1,5351,1
20130509,331,4,3,1,3346,1
20130508,331,4,3,1,5391,1
20130517,331,4,3,2,4328,1
20130515,331,4,3,1,3346,1
20130514,331,4,3,1,5391,1
20130522,331,4,1,74,5311,1
20130519,331,4,3,1,5347,3
20130523,331,4,1,74,4328,1
20130522,331,4,1,74,5418,1
20130525,331,4,3,3,5429,1
20130530,331,4,3,5,5427,1
20130531,331,4,3,1,5311,1
20130601,331,4,3,1,5347,2
20130601,331,4,3,1,1371,4
20130530,331,4,3,1,5402,1
20130607,331,4,3,1,5391,1
20130608,331,4,3,1,3476,1
20130605,331,4,3,1,4328,1
20130604,331,4,3,2,5430,1
20130608,331,4,3,1,1371,3
20130605,331,4,3,2,5418,1
20130613,331,4,3,3,5433,1
20130614,331,4,3,3,5429,2
20130612,331,4,3,1,1371,3
20130613,331,4,3,1,5347,1
20130613,331,4,3,3,5347,1
20130615,331,4,3,1,5347,1
20130621,331,4,3,1,5418,2
20130620,331,4,3,1,1371,3
20130629,331,4,3,3,5429,1
20130628,331,4,3,3,5429,3
20130627,331,4,3,3,5430,1
20130703,331,4,3,1,3476,2
20130704,331,4,3,2,3476,1
20130705,331,4,3,1,5402,1
20130702,331,4,3,1,4328,3
20130711,331,4,3,1,5402,1
20130708,331,4,3,1,4328,1
20130719,331,4,3,3,5311,1
20131015,331,4,3,3,5429,2
20130719,331,4,3,3,5440,1
20130719,331,4,3,1,5418,1
20130726,331,4,3,3,5440,1
20130727,331,4,3,3,5430,1
20130722,331,4,3,2,5418,1
20130804,331,4,1,74,4328,1
20130809,331,4,3,1,302,1
20130809,331,4,3,3,5437,1
20130807,331,4,3,2,1371,1
20130811,331,4,3,2,3476,3
20130817,331,4,3,1,5402,1
20130819,331,4,3,1,302,1
20130821,331,4,3,3,5430,1
20130823,331,4,3,3,5347,1
20130821,331,4,3,3,5437,2
20130821,331,4,3,1,5418,1
20130830,331,4,3,3,5445,2
20130904,331,4,3,1,3346,1
20130905,331,4,3,2,5444,2
20130902,331,4,3,1,5311,1
20130906,331,4,3,3,5430,1
20130906,331,4,3,2,4328,1
20130907,331,4,3,1,1371,1
20130910,331,4,3,13,302,1
20130906,331,4,3,1,5427,1
20140110,331,4,3,1,302,1
20130910,331,4,3,2,4328,1
20130912,331,4,3,1,3476,3
20130910,331,4,3,1,1371,1
20130919,331,4,3,1,5351,1
20130919,331,4,3,1,3346,1
20130918,331,4,3,1,1371,1
20130920,331,4,3,2,5445,1
20130927,331,4,3,1,302,1
20130927,331,4,3,1,3346,1
20130928,331,4,3,1,5347,2
20130926,331,4,3,1,5311,3
20130928,331,4,3,2,4328,1
20130927,331,4,3,2,5418,1
20130927,331,4,3,1,3476,2
20131004,331,4,3,1,3476,2
20131006,331,4,3,1,1371,1
20131008,331,4,3,1,3476,2
20131010,331,4,3,1,3476,2
20131009,331,4,3,1,3346,1
20131009,331,4,3,1,5455,2
20131011,331,4,3,1,5437,1
20131008,331,4,3,2,1371,1
20131011,331,4,3,1,5311,1
20131019,331,4,3,1,302,1
20131017,331,4,3,1,5427,1
20131018,331,4,3,1,5437,2
20131017,331,4,3,5,4328,3
20131018,331,4,3,1,5460,5
20131015,331,4,3,2,1371,1
20131018,331,4,3,1,5445,2
20131017,331,4,3,4,5455,1
20131018,331,4,3,5,3476,1
20131021,331,4,3,1,5347,3
20131023,331,4,3,1,5460,2
20131025,331,4,1,91,5460,1
20131024,331,4,3,1,5445,1
20131024,331,4,3,2,5458,1
20131022,331,4,3,2,5458,1
20131021,331,4,3,2,3476,2
20131101,331,4,3,1,302,1
20131102,331,4,3,1,5458,1
20131103,331,4,3,1,5311,1
20131030,331,4,3,1,3476,3
20131102,331,4,1,74,5311,1
20131102,331,4,3,2,5347,6
20131102,331,4,3,1,5461,2
20131030,331,4,3,2,5418,1
20131030,331,4,3,1,5455,1
20131030,331,4,3,1,5347,1
20131030,331,4,3,1,5456,3
20131106,331,4,3,1,5458,1
20131114,331,4,3,1,302,1
20131115,331,4,3,2,5461,2
20131114,331,4,3,1,5311,2
20131113,331,4,3,1,5454,3
20131113,331,4,3,1,5347,2
20131115,331,4,3,2,5458,1
20131113,331,4,3,1,5437,1
20131115,331,4,3,1,5437,1
20131113,331,4,3,1,5456,5
20131115,331,4,1,74,3476,1
20131120,331,4,3,5,3346,3
20131120,331,4,3,2,5472,1
20131118,331,4,3,1,5455,3
20131121,331,4,3,2,5473,1
20131128,331,4,3,1,5455,2
20131126,331,4,3,2,1371,1
20131128,331,4,3,2,5458,1
20131127,331,4,3,2,5472,1
20131128,331,4,3,2,5418,1
20131126,331,4,3,2,5454,1
20131206,331,4,3,2,5351,1
20131205,331,4,3,5,3346,1
20131205,331,4,3,1,5455,2
20131206,331,4,3,2,5418,1
20131203,331,4,3,5,5470,1
20131211,331,4,3,5,5347,2
20131212,331,4,3,5,5473,1
20131211,331,4,3,5,5473,1
20131211,331,4,3,2,5458,1
20131211,331,4,3,2,5471,1
20131213,331,4,3,1,1371,2
20131209,331,4,3,1,5456,1
20131210,331,4,3,1,5460,1
20131209,331,4,3,5,5460,1
20131218,331,4,3,2,5482,1
20131226,331,4,3,2,3346,1
20131223,331,4,3,2,5473,1
20140109,331,4,3,2,302,1
20130208,332,4,3,1,5347,1
20130227,332,4,3,1,5351,1
20130304,332,4,3,1,302,1
20130401,332,4,3,1,5311,2
20130405,332,4,3,2,5418,1
20130409,332,4,3,1,5401,1
20130408,332,4,3,1,5423,1
20130418,332,4,3,1,5347,1
20130525,332,4,3,1,5429,1
20130607,332,4,3,2,5347,1
20130606,332,4,3,1,5402,1
20130703,332,4,3,1,5347,1
20130712,332,4,3,2,5347,1
20130811,332,4,1,74,3476,1
20130824,332,4,3,1,3476,1
20130830,332,4,3,1,5347,1
20130923,332,4,3,1,5347,1
20131115,332,4,3,2,302,1
20130611,335,4,3,1,302,1
20130905,335,4,3,1,5347,1
20130910,335,4,3,2,302,1
20130912,335,4,3,1,302,1
20131021,335,4,3,2,1371,1
20130130,337,4,3,2,5311,1
20130313,337,4,3,1,5391,1
20130320,337,4,3,1,5311,1
20130411,337,4,3,1,5311,1
20130426,337,4,3,1,5311,1
20130425,337,4,3,1,5347,1
20130427,337,4,3,1,4328,1
20130501,337,4,3,1,5351,1
20130509,337,4,3,3,5423,1
20130508,337,4,3,1,1371,1
20130523,337,4,1,74,4328,1
20130524,337,4,3,3,5429,1
20130623,337,4,3,1,5430,1
20130625,337,4,3,1,5402,1
20130702,337,4,3,1,4328,1
20130710,337,4,3,2,3346,1
20130722,337,4,3,3,5311,1
20130727,337,4,3,3,5311,1
20130728,337,4,3,1,5347,1
20130819,337,4,3,3,4328,1
20130905,337,4,3,1,5347,1
20130928,337,4,3,1,5347,1
20131102,337,4,3,1,5458,1
20131120,337,4,3,5,5347,1
20140113,341,4,3,1,3476,1
20140121,341,4,3,2,3476,1
20140122,341,4,3,1,5483,1
20140125,341,4,3,2,5347,1
20140124,341,4,3,2,3476,1
20140129,341,4,3,1,1371,1
20140207,341,4,3,1,5488,1
20140206,341,4,3,1,5347,1
20140208,341,4,3,1,5458,1
20140203,341,4,3,1,3476,3
20140209,341,4,3,4,3346,1
20140213,341,4,3,1,1371,1
20140212,341,4,3,1,3476,1
20140216,341,4,3,1,5482,1
20140212,341,4,3,1,5470,1
20140213,341,4,3,1,5470,4
20140221,341,4,3,2,302,1
20140221,341,4,3,1,5483,1
20140225,341,4,3,1,302,1
20140225,341,4,3,1,3476,3
20140301,341,4,3,1,5494,1
20140227,341,4,3,1,5496,1
20140304,341,4,3,1,3346,3
20140308,341,4,3,1,5495,1
20140304,341,4,3,1,5470,1
20140312,341,4,3,1,5494,1
20140314,341,4,3,1,1371,4
20140321,341,4,3,1,3346,1
20140321,341,4,3,1,5458,1
20140320,341,4,3,1,5461,2
20140325,341,4,3,1,3346,1
20140330,341,4,3,1,5494,1
20140328,341,4,3,1,5458,1
20140327,341,4,3,1,5497,1
20140401,341,4,3,1,5494,1
20140407,341,4,3,1,5473,1
20140407,341,4,1,74,3476,1
20140407,341,4,3,1,5495,1
20140407,341,4,3,1,5418,2
20140407,341,4,3,1,5493,2
20140401,341,4,3,1,5493,1
20140405,341,4,3,2,5418,1
20140403,341,4,3,1,1371,1
20140403,341,4,3,2,3346,1
20140411,341,4,3,1,3346,1
20140412,341,4,3,1,5461,1
20140409,341,4,3,1,4328,1
20140411,341,4,3,1,5497,1
20140414,341,4,3,3,1371,1
20140415,341,4,3,1,5418,1
20140422,341,4,3,1,4328,2
20140422,341,4,3,1,5473,1
20140424,341,4,3,1,3346,1
20140509,341,4,3,1,5347,1
20140510,341,4,3,3,3476,1
20140506,341,4,3,1,5473,2
20140514,341,4,3,2,3476,3
20140509,341,4,3,1,5418,1
20140510,341,4,3,2,1371,1
20140513,341,4,3,2,3476,1
20140514,341,4,3,3,3346,2
20140514,341,4,3,1,5473,1
20140518,341,4,3,1,4328,1
20140515,341,4,3,1,5494,1
20140517,341,4,3,1,5418,1
20140521,341,4,3,1,5347,1
20140520,341,4,3,1,5347,1
20140520,341,4,3,1,1371,1
20140530,341,4,3,1,3476,2
20140603,341,4,1,53,302,1
20140604,341,4,3,1,5347,3
20140607,341,4,3,1,3346,2
20140608,341,4,3,1,1371,1
20140611,341,4,3,1,5473,1
20140612,341,4,3,2,4328,1
20140612,341,4,3,1,3476,1
20140610,341,4,3,1,5347,1
20140613,341,4,3,3,6304,1
20140617,341,4,3,1,5347,1
20140623,341,4,6,5,302,1
20140626,341,4,3,1,5418,3
20140626,341,4,3,2,3476,1
20140626,341,4,3,1,4328,1
20140705,341,4,3,1,5494,1
20140702,341,4,3,3,5494,1
20140704,341,4,3,1,4328,2
20140706,341,4,3,1,4328,1
20140702,341,4,3,3,3346,1
20140702,341,4,3,1,5473,1
20140702,341,4,3,3,5347,1
20140705,341,4,3,2,3346,2
20140712,341,4,3,1,5418,1
20140709,341,4,3,1,5418,1
20140708,341,4,3,1,5347,3
20140717,341,4,3,1,6317,1
20140724,341,4,3,1,3476,3
20140722,341,4,3,1,6315,2
20140726,341,4,1,26,6304,1
20140727,341,4,3,1,4328,2
20140722,341,4,3,1,3346,2
20140722,341,4,3,1,1371,2
20140725,341,4,3,1,3346,2
20140730,341,4,3,1,6320,1
20140802,341,4,3,1,5347,2
20140802,341,4,3,2,1371,1
20140805,341,4,3,1,4328,2
20140806,341,4,3,1,6320,1
20140808,341,4,3,1,6317,3
20140808,341,4,3,2,5347,1
20140806,341,4,3,1,3476,1
20140809,341,4,3,1,5347,1
20140808,341,4,3,2,3476,1
20140813,341,4,3,1,302,1
20140812,341,4,3,1,3346,1
20140819,341,4,3,1,3476,1
20140821,341,4,3,3,3346,1
20140820,341,4,3,1,6317,1
20140830,341,4,3,3,5473,1
20140830,341,4,3,1,1371,1
20140829,341,4,3,4,3476,1
20140905,341,4,3,1,3476,1
20140902,341,4,1,74,3476,1
20140902,341,4,3,1,3476,2
20140906,341,4,3,1,6326,1
20140904,341,4,3,1,1371,2
20140902,341,4,3,2,1371,1
20140910,341,4,3,1,4328,1
20140909,341,4,3,2,1371,1
20140918,341,4,3,4,3476,1
20140917,341,4,3,2,3476,1
20140918,341,4,3,1,3476,1
20140917,341,4,1,74,4328,1
20140917,341,4,1,74,5418,1
20141003,341,4,3,2,4328,3
20141001,341,4,3,3,5347,1
20141001,341,4,3,2,1371,2
20141009,341,4,3,2,3346,1
20141010,341,4,3,2,3476,1
20141019,341,4,3,1,5347,1
20141017,341,4,1,40,5418,1
20141019,341,4,3,1,6335,2
20141017,341,4,1,74,5418,1
20141015,341,4,3,1,5418,1
20141022,341,4,3,1,5427,1
20141031,341,4,3,1,302,1
20141029,341,4,3,1,3476,1
20141030,341,4,3,1,6335,7
20141029,341,4,3,1,6335,2
20141107,341,4,3,2,3346,1
20141106,341,4,3,5,3476,1
20141107,341,4,3,1,5418,1
20141108,341,4,3,2,4328,1
20141112,341,4,3,2,4328,1
20141116,341,4,3,2,6341,1
20141113,341,4,3,1,6335,3
20141115,341,4,3,1,6335,3
20141114,341,4,3,1,5347,1
20141123,341,4,3,3,3476,1
20141122,341,4,3,1,1371,1
20141124,341,4,3,1,4328,1
20141128,341,4,3,2,6344,3
20141125,341,4,3,3,5347,1
20141126,341,4,3,2,6335,2
20141128,341,4,3,2,6343,1
20141129,341,4,3,2,6349,4
20141128,341,4,3,1,3476,2
20141211,341,4,3,1,3346,1
20141202,341,4,3,2,5347,2
20141204,341,4,3,2,6335,1
20141206,341,4,3,2,5347,1
20141209,341,4,3,1,6335,1
20141202,341,4,3,2,6335,2
20141203,341,4,3,2,6335,2
