fecha,plan,sede,depto,ciudad,vendedor,cantidad
20150724,351,2,1,53,639,5
20150726,351,2,1,45,5423,1
20150723,351,2,1,53,5883,1
20150724,351,2,1,47,8,1
20150718,351,2,1,53,5882,2
20150721,351,2,1,53,5663,2
20150722,351,2,1,53,6824,1
20150721,351,2,1,53,6807,1
20150730,351,2,1,53,649,4
20150728,351,2,1,53,5850,3
20150730,351,2,1,53,1814,2
20150730,351,2,1,53,5766,3
20150729,351,2,1,22,4704,2
20150731,351,2,1,53,4873,3
20150729,351,2,1,53,5423,2
20150731,351,2,1,22,4666,5
20150729,351,2,1,53,5712,3
20150730,351,2,1,53,5712,1
20150730,351,2,1,53,898,1
20150731,351,2,1,53,5765,5
20150730,351,2,1,26,5768,2
20150731,351,2,1,26,5768,2
20150803,351,2,1,53,1617,4
20150805,351,2,1,50,600,1
20150803,351,2,1,26,6608,1
20150804,351,2,1,26,6608,1
20150804,351,2,1,53,649,2
20150801,351,2,1,53,1814,1
20150804,351,2,1,53,6879,1
20150807,351,2,1,53,6658,1
20150804,351,2,1,53,5768,2
20150806,351,2,1,53,6878,5
20150805,351,2,1,53,1898,3
20150806,351,2,1,53,6826,2
20150801,351,2,1,53,5835,3
20150805,351,2,1,53,1875,1
20150803,351,2,1,53,5849,2
20150806,351,2,1,53,5882,1
20150805,351,2,1,53,5885,2
20150805,351,2,1,53,5849,1
20150803,351,2,1,53,5885,1
20150804,351,2,1,53,5885,1
20150805,351,2,1,22,4704,5
20150807,351,2,1,22,4666,3
20150806,351,2,1,53,5837,1
20150811,351,2,1,26,5859,1
20150812,351,2,1,26,1600,3
20150811,351,2,1,26,600,1
20150814,351,2,1,46,600,1
20150813,351,2,1,53,5766,1
20150810,351,2,1,22,5835,6
20150811,351,2,1,53,639,4
20150810,351,2,1,53,6878,2
20150813,351,2,1,53,639,2
20150812,351,2,1,53,5882,2
20150810,351,2,1,53,6885,2
20150810,351,2,1,53,1875,2
20150812,351,2,1,53,1617,1
20150811,351,2,1,53,5730,1
20150814,351,2,1,53,5765,1
20150813,351,2,1,26,1898,6
20150815,351,2,1,53,5765,1
20150814,351,2,1,53,5663,1
20150815,351,2,1,53,1814,1
20150813,351,2,1,22,4666,1
20150814,351,2,1,22,4666,3
20150811,351,2,1,26,6658,5
20150815,351,2,1,26,5885,1
20150816,351,2,1,26,6658,1
20150817,351,2,1,81,5850,1
20150811,351,2,1,26,6881,4
20150816,351,2,1,53,5763,1
20150817,351,2,1,53,6110,5
20150820,351,2,1,26,6608,1
20150818,351,2,1,26,6608,1
20150820,351,2,1,26,6837,2
20150822,351,2,1,53,600,2
20150820,351,2,1,26,1600,4
20150819,351,2,1,53,1875,2
20150820,351,2,1,26,8,1
20150820,351,2,1,26,1617,6
20150822,351,2,1,26,640,2
20150821,351,2,1,53,1728,2
20150819,351,2,1,53,5768,3
20150821,351,2,1,53,898,3
20150821,351,2,1,53,5423,5
20150822,351,2,1,26,6881,2
20150819,351,2,1,22,5845,1
20150823,351,2,1,53,5845,1
20150820,351,2,1,53,49,1
20150819,351,2,1,22,49,1
20150820,351,2,1,53,1859,3
20150819,351,2,1,53,6880,1
20150825,351,2,1,50,600,1
20150823,351,2,1,26,6608,3
20150823,351,2,1,26,5859,1
20150822,351,2,1,26,297,1
20150826,351,2,1,26,1600,3
20150827,351,2,1,53,1696,1
20150828,351,2,1,53,806,1
20150829,351,2,1,53,600,2
20150829,351,2,1,53,1814,2
20151128,351,2,1,26,5885,1
20150827,351,2,1,22,5663,3
20150828,351,2,1,26,6658,1
20150826,351,2,1,53,5882,1
20150824,351,2,1,53,5768,1
20150829,351,2,1,53,5423,4
20150826,351,2,1,53,5765,2
20150826,351,2,1,53,6878,1
20150825,351,2,1,22,5845,1
20150828,351,2,1,53,4880,1
20150825,351,2,1,53,6879,1
20150824,351,2,1,53,49,1
20150827,351,2,1,53,4666,1
20150829,351,2,1,53,49,3
20150827,351,2,1,53,49,1
20150828,351,2,1,53,1696,1
20150829,351,2,1,26,1600,2
20150903,351,2,1,26,5859,1
20150904,351,2,1,53,600,3
20150902,351,2,1,53,649,2
20150905,351,2,1,53,6826,3
20150906,351,2,1,53,649,8
20150903,351,2,1,53,5885,1
20150903,351,2,1,53,5763,3
20150903,351,2,1,53,5883,1
20150902,351,2,1,53,5663,1
20150901,351,2,1,53,1875,2
20150906,351,2,1,26,4873,1
20150902,351,2,1,53,4873,2
20150901,351,2,1,22,5845,1
20150903,351,2,1,26,1898,8
20150906,351,2,1,53,49,4
20150905,351,2,1,53,1898,2
20150906,351,2,1,53,1898,1
20150901,351,2,1,53,49,1
20150904,351,2,1,53,5765,2
20150903,351,2,1,53,5768,2
20150910,351,2,1,53,600,2
20150910,351,2,1,53,49,1
20150910,351,2,1,26,5849,9
20150909,351,2,1,53,6879,1
20150908,351,2,1,26,5849,3
20150909,351,2,1,26,5849,1
20150911,351,2,1,53,639,5
20150909,351,2,1,26,1898,5
20150907,351,2,1,53,5835,1
20150909,351,2,1,53,4873,4
20150908,351,2,1,53,6891,1
20150911,351,2,1,53,4704,3
20150911,351,2,1,22,5663,1
20150911,351,2,1,48,898,1
20150911,351,2,5,3,1608,1
20150914,351,2,1,53,600,6
20150915,351,2,1,26,600,1
20150912,351,2,1,53,604,1
20150918,351,2,1,26,8,6
20150918,351,2,1,26,806,2
20150916,351,2,1,53,1617,1
20150918,351,2,1,53,1617,3
20150916,351,2,1,53,5835,2
20150917,351,2,1,53,6891,2
20150918,351,2,1,53,6824,6
20150917,351,2,1,26,1617,2
20150917,351,2,1,53,5730,2
20150917,351,2,1,53,4880,1
20150914,351,2,1,53,639,2
20150914,351,2,1,53,898,3
20150916,351,2,1,53,898,4
20150918,351,2,1,53,4666,2
20150915,351,2,1,53,6878,3
20150915,351,2,1,53,1608,2
20150917,351,2,1,53,1608,1
20150918,351,2,1,53,6110,2
20151006,351,2,1,53,600,4
20151002,351,2,1,53,745,1
20151006,351,2,1,26,1600,7
20151006,351,2,1,53,1696,1
20151008,351,2,1,84,600,1
20151008,351,2,1,26,1600,2
20151006,351,2,1,53,649,2
20151008,351,2,1,53,5883,3
20151008,351,2,1,53,1898,9
20151009,351,2,1,53,5835,9
20151009,351,2,1,53,649,3
20151005,351,2,1,26,5835,2
20151006,351,2,1,53,1814,1
20151009,351,2,1,53,5423,8
20151008,351,2,1,26,8,5
20151009,351,2,1,53,1875,2
20151009,351,2,1,84,5845,1
20151005,351,2,1,53,5881,6
20151009,351,2,1,53,639,6
20151013,351,2,1,63,600,2
20151014,351,2,1,26,5859,1
20151015,351,2,1,49,49,5
20151014,351,2,1,26,649,3
20151014,351,2,1,26,640,6
20151016,351,2,1,53,4704,5
20151015,351,2,1,53,5835,1
20151014,351,2,1,49,49,5
20151011,351,2,1,53,6878,1
20151016,351,2,1,53,5881,1
20151015,351,2,1,53,6891,1
20151016,351,2,1,53,5768,4
20151015,351,2,1,26,6824,7
20151013,351,2,1,53,5663,2
20151016,351,2,1,53,4873,1
20151016,351,2,1,53,4666,2
20151016,351,2,1,47,4664,1
20151014,351,2,1,53,4880,4
20151021,351,2,1,26,297,1
20151021,351,2,1,53,6892,2
20151021,351,2,1,26,5835,4
20151019,351,2,1,26,5835,7
20151020,351,2,1,53,5663,5
20151023,351,2,1,53,5845,3
20151023,351,2,1,53,5882,4
20151022,351,2,1,53,6826,2
20151023,351,2,1,53,6891,1
20151023,351,2,1,53,4666,2
20151025,351,2,1,49,8,11
20151022,351,2,1,53,4666,1
20151021,351,2,1,53,5768,2
20151204,351,2,1,26,4704,4
20151023,351,2,1,53,1859,3
20151025,351,2,1,26,806,27
20151020,351,2,1,49,1814,2
20151024,351,2,1,26,5766,2
20151021,351,2,1,53,5763,3
20151024,351,2,1,53,604,1
20151027,351,2,1,53,1617,2
20151028,351,2,1,53,1875,2
20151030,351,2,1,53,5835,6
20151027,351,2,1,53,5835,1
20151029,351,2,1,49,8,4
20151210,351,2,1,26,649,6
20151029,351,2,1,49,5849,2
20151028,351,2,1,49,5845,2
20151026,351,2,1,53,5712,2
20151030,351,2,1,53,6658,3
20151030,351,2,1,63,5423,1
20151029,351,2,1,49,1814,3
20151026,351,2,1,53,806,1
20151030,351,2,1,63,1814,1
20151026,351,2,1,53,5763,2
20151029,351,2,1,26,4664,5
20151028,351,2,2,24,6892,5
20151029,351,2,1,26,4704,6
20151031,351,2,1,53,4704,1
20151106,351,2,1,53,4704,1
20151105,351,2,1,26,5835,9
20151107,351,2,1,53,1898,1
20151104,351,2,1,53,5768,2
20151105,351,2,1,53,5763,3
20151106,351,2,1,53,5768,2
20151104,351,2,1,53,1617,1
20151101,351,2,1,26,5835,1
20151104,351,2,1,49,5849,1
20151104,351,2,1,53,5423,2
20151105,351,2,1,49,49,5
20151106,351,2,1,53,1859,7
20151106,351,2,1,53,8,4
20151105,351,2,1,53,898,2
20151105,351,2,1,53,5881,4
20151107,351,2,1,53,4704,3
20151107,351,2,1,53,1608,2
20151105,351,2,1,26,1608,1
20151103,351,2,1,53,4873,2
20151108,351,2,1,53,5835,1
20151124,351,2,1,26,1600,1
20151110,351,2,1,53,5679,1
20151112,351,2,1,53,5768,1
20151113,351,2,1,47,600,1
20151112,351,2,1,53,5885,2
20151111,351,2,1,26,1617,3
20151111,351,2,1,53,6826,2
20151111,351,2,1,26,649,1
20151112,351,2,1,55,5849,3
20151109,351,2,1,55,1814,2
20151111,351,2,1,53,5835,4
20151113,351,2,1,53,639,2
20151114,351,2,1,53,600,2
20151109,351,2,1,26,49,5
20151112,351,2,1,26,49,8
20151109,351,2,1,26,6824,5
20151113,351,2,1,55,5845,6
20151111,351,2,1,53,1898,3
20151113,351,2,1,53,6896,2
20151113,351,2,1,53,1608,5
20151111,351,2,1,53,4880,3
20151127,351,2,1,53,5845,1
20151127,351,2,1,53,8,1
20151124,351,2,1,53,5730,2
20151125,351,2,1,63,5730,1
20151129,351,2,1,53,6892,2
20151124,351,2,1,53,6892,3
20151126,351,2,1,53,4664,1
20151201,351,2,1,26,6837,1
20151201,351,2,1,53,49,1
20151124,351,2,1,26,49,4
20151201,351,2,1,26,49,2
20151203,351,2,1,26,1617,7
20151130,351,2,1,53,6879,1
20151206,351,2,1,53,6892,5
20151203,351,2,1,53,5835,4
20151202,351,2,1,55,639,4
20151203,351,2,1,55,5849,4
20151203,351,2,1,53,639,2
20151130,351,2,1,53,4664,2
20151201,351,2,1,53,5730,3
20151203,351,2,1,53,5730,2
20151201,351,2,1,26,5766,3
20151202,351,2,1,26,49,3
20151204,351,2,1,53,4880,2
20151203,351,2,1,53,4880,1
20151202,351,2,1,53,5882,1
20151210,351,2,1,26,5710,1
20151210,351,2,1,53,600,1
20151210,351,2,1,53,649,1
20151209,351,2,1,53,5883,1
20151211,351,2,1,53,4704,2
20151207,351,2,1,53,5768,1
20151210,351,2,1,53,1608,1
20151212,351,2,1,53,1696,1
20151215,351,2,1,53,600,2
20151217,351,2,1,53,600,3
20151217,351,2,1,26,5859,1
20151220,351,2,1,26,1600,2
20151218,351,2,1,53,4704,2
20151222,351,2,1,26,1600,1
20151222,351,2,1,50,600,1
20151216,351,2,1,53,1617,2
20151216,351,2,1,53,639,1
20151217,351,2,1,53,4873,1
20151216,351,2,1,53,5423,3
20151222,351,2,1,53,1859,3
20151217,351,2,1,53,5423,1
20151225,351,2,1,53,649,1
20151227,351,2,1,53,600,3
20151228,351,2,1,53,5883,1
20160117,351,2,1,53,600,1
20151222,351,2,1,53,4704,1
20160107,351,2,1,53,4704,2
20160105,351,2,1,53,1859,1
20151231,351,2,1,53,6658,1
20151230,351,2,1,53,5766,2
20160104,351,2,1,53,1617,2
20160105,351,2,1,53,5712,1
20151230,351,2,1,77,1696,1
20160106,351,2,1,26,5710,1
20160113,351,2,1,53,4704,2
20160115,351,2,1,53,4873,1
20160114,351,2,1,53,1728,1
20160115,351,2,1,53,1608,1
20150202,352,2,1,53,1859,1
20150202,352,2,1,53,8,1
20150213,352,2,1,53,4873,1
20150220,352,2,1,53,600,1
20150220,352,2,1,26,5885,3
20150330,352,2,1,53,4873,1
20150401,352,2,1,68,6658,1
20150409,352,2,1,53,8,1
20150418,352,2,1,53,806,1
20150118,352,2,1,53,6110,1
20150123,352,2,1,53,5885,2
20150127,352,2,1,53,639,1
20150129,352,2,1,53,1875,1
20150127,352,2,1,53,5423,1
20150126,352,2,1,26,5712,1
20150505,352,2,1,26,1600,1
20150508,352,2,1,72,1898,2
20150507,352,2,1,26,6824,1
20150227,352,2,1,53,6807,1
20150929,352,2,1,53,5885,1
20151121,352,2,1,53,649,1
20150312,352,2,1,53,1617,1
20150309,352,2,1,53,4704,1
20150313,352,2,1,53,5763,1
20150312,352,2,1,53,1859,1
20151126,352,2,1,53,5881,1
20150515,352,2,1,53,6855,1
20150520,352,2,1,53,5835,1
20150523,352,2,1,53,8,1
20150526,352,2,1,53,6826,1
20150605,352,2,1,63,1859,1
20150618,352,2,1,54,6868,1
20150701,352,2,1,53,1859,1
20150703,352,2,1,53,1859,1
20150709,352,2,1,53,6854,1
20150711,352,2,1,53,6855,1
20150712,352,2,1,53,5881,1
20150725,352,2,1,53,1859,2
20150729,352,2,1,53,1814,1
20150805,352,2,1,53,806,1
20150805,352,2,1,53,4873,1
20150812,352,2,1,53,600,1
20150828,352,2,1,26,1898,2
20150905,352,2,1,53,1859,1
20150906,352,2,1,53,49,1
20150904,352,2,1,53,639,1
20150903,352,2,1,53,5423,1
20150902,352,2,1,53,5730,1
20150908,352,2,1,53,600,1
20150911,352,2,1,53,6826,1
20150911,352,2,1,53,5882,1
20151007,352,2,1,53,4704,1
20151020,352,2,1,53,5423,1
20151023,352,2,1,53,5881,1
20151027,352,2,1,26,640,1
20151027,352,2,1,53,6658,1
20151029,352,2,1,26,5766,1
20151106,352,2,1,63,49,1
20151104,352,2,1,26,4704,1
20151109,352,2,1,26,4704,1
20151204,352,2,1,26,5766,1
20151211,352,2,1,40,49,1
20151211,352,2,1,53,5423,1
20150306,355,2,1,53,5423,1
20150306,355,2,1,26,5885,2
20150314,355,2,1,26,8031,1
20150422,355,2,1,26,4664,1
20150425,355,2,1,26,5849,1
20150509,355,2,1,53,1859,1
20150925,355,2,1,53,5423,1
20151002,355,2,1,53,5423,1
20151002,355,2,1,53,1898,1
20150310,355,2,1,53,1859,1
20150513,355,2,1,53,4666,1
20150522,355,2,1,26,4664,1
20150606,355,2,1,26,4664,1
20150616,355,2,1,53,1859,1
20150620,355,2,1,53,6110,1
20150703,355,2,1,26,639,1
20150710,355,2,1,53,8,1
20150723,355,2,1,53,1859,2
20150731,355,2,1,53,5423,1
20150730,355,2,1,53,1859,1
20150801,355,2,1,53,1859,1
20150906,355,2,1,26,1617,1
20150904,355,2,1,53,1859,1
20150906,355,2,1,53,4664,1
20150906,355,2,1,53,49,1
20150910,355,2,1,53,5423,1
20151013,355,2,1,53,1859,1
20151028,355,2,1,53,6658,1
20151104,355,2,1,53,5881,1
20160128,361,2,1,53,600,7
20160128,361,2,1,26,1600,4
20160127,361,2,1,53,649,3
20160126,361,2,1,53,1859,3
20160126,361,2,1,53,4704,1
20160130,361,2,1,53,4704,4
20160127,361,2,1,53,4704,1
20160131,361,2,1,53,600,4
20160130,361,2,1,53,49,3
20160130,361,2,1,53,4873,3
20160127,361,2,1,53,4880,2
20160130,361,2,1,53,5883,1
20160127,361,2,1,53,1728,3
20160129,361,2,1,53,6895,2
20160127,361,2,1,53,6658,2
20160130,361,2,1,53,5766,1
20160129,361,2,1,53,6824,2
20160126,361,2,1,53,1608,2
20160127,361,2,1,53,4666,1
20160127,361,2,1,53,5765,1
20160127,361,2,1,53,7608,2
20160203,361,2,1,26,5797,1
20160202,361,2,1,26,5859,2
20160207,361,2,1,53,5679,1
20160204,361,2,1,53,5710,2
20160205,361,2,1,53,7614,4
20160204,361,2,1,53,1875,3
20160202,361,2,1,53,5849,2
20160203,361,2,1,53,1875,3
20160205,361,2,1,26,5835,2
20160201,361,2,1,26,640,1
20160205,361,2,1,53,5882,2
20160205,361,2,1,53,6658,5
20160202,361,2,1,53,4880,2
20160205,361,2,1,53,5765,3
20160204,361,2,1,53,1728,3
20160204,361,2,1,53,49,2
20160210,361,2,1,53,600,3
20160210,361,2,1,47,600,1
20160210,361,2,1,53,5837,2
20160208,361,2,1,26,5859,2
20160212,361,2,1,53,6826,8
20160212,361,2,1,53,1617,3
20160212,361,2,1,53,5835,2
20160210,361,2,1,53,1859,2
20160210,361,2,1,53,1875,2
20160209,361,2,1,53,1859,4
20160210,361,2,1,53,4704,3
20160212,361,2,1,53,1608,8
20160208,361,2,1,53,8,3
20160208,361,2,1,26,5712,5
20160210,361,2,1,53,7605,1
20160212,361,2,1,53,898,2
20160212,361,2,1,53,1814,3
20160209,361,2,1,53,806,1
20160214,361,2,1,72,600,1
20160217,361,2,1,26,1600,1
20160217,361,2,1,53,600,2
20160218,361,2,1,53,5679,1
20160218,361,2,1,53,604,3
20160215,361,2,1,53,649,2
20160218,361,2,1,53,649,6
20160218,361,2,1,53,5763,4
20160217,361,2,1,53,1617,5
20160217,361,2,1,53,5883,1
20160217,361,2,1,53,5835,1
20160219,361,2,1,26,5835,2
20160221,361,2,1,26,5835,2
20160215,361,2,1,53,1875,2
20160219,361,2,1,53,7613,1
20160219,361,2,1,26,640,5
20160218,361,2,1,53,1859,4
20160217,361,2,1,53,4880,1
20160220,361,2,1,63,7618,1
20160215,361,2,1,53,1859,1
20160220,361,2,1,53,7608,1
20160218,361,2,1,26,6895,6
20160217,361,2,1,26,6895,4
20160215,361,2,1,53,5663,1
20160217,361,2,1,53,7610,1
20160216,361,2,1,53,898,3
20160221,361,2,1,53,5423,2
20160215,361,2,1,52,7604,1
20160222,361,2,1,53,5835,2
20160224,361,2,1,53,7619,2
20160225,361,2,1,53,649,6
20160227,361,2,1,53,6826,2
20160227,361,2,1,53,1859,4
20160225,361,2,1,53,1859,1
20160227,361,2,1,53,4873,3
20160228,361,2,1,53,639,1
20160228,361,2,1,53,600,6
20160226,361,2,1,53,806,1
20160226,361,2,1,26,6895,4
20160223,361,2,1,53,7613,2
20160228,361,2,1,26,640,4
20160226,361,2,1,68,806,1
20160222,361,2,1,53,640,1
20160224,361,2,1,53,1728,1
20160226,361,2,1,53,5663,1
20160223,361,2,1,68,5845,2
20160227,361,2,1,53,4666,3
20160223,361,2,1,26,5765,1
20160225,361,2,1,53,1608,2
20160226,361,2,1,53,49,6
20160222,361,2,1,68,1814,1
20160227,361,2,1,53,5712,3
20160223,361,2,1,53,5712,1
20160226,361,2,1,26,5712,4
20160224,361,2,1,53,1608,2
20160228,361,2,1,26,1600,2
20160228,361,2,1,45,600,1
20160224,361,2,1,50,5883,1
20160223,361,2,1,53,5883,2
20160226,361,2,1,53,5423,7
20160228,361,2,1,26,6837,1
20160301,361,2,1,53,600,6
20160227,361,2,1,53,1696,1
20160301,361,2,1,47,600,1
20160227,361,2,1,53,5679,1
20160302,361,2,1,53,860,1
20160304,361,2,1,63,600,1
20160304,361,2,1,53,5885,2
20160303,361,2,1,53,5885,11
20160304,361,2,1,53,1875,3
20160301,361,2,1,68,806,2
20160302,361,2,1,26,639,7
20160303,361,2,1,53,7626,1
20160303,361,2,1,53,4704,1
20160302,361,2,1,53,49,1
20160302,361,2,1,53,5765,1
20160302,361,2,1,26,5768,3
20160303,361,2,1,68,1814,3
20160304,361,2,1,68,5845,4
20160303,361,2,1,53,4880,2
20160301,361,2,1,53,7610,1
20160309,361,2,1,53,600,8
20160310,361,2,1,53,5859,1
20160310,361,2,1,53,604,1
20160307,361,2,1,53,5835,2
20160308,361,2,1,26,6826,3
20160311,361,2,1,53,5849,1
20160310,361,2,1,53,5885,4
20160308,361,2,1,53,1875,1
20160308,361,2,1,53,1898,1
20160311,361,2,1,26,5663,4
20160305,361,2,1,53,5423,1
20160307,361,2,1,26,639,2
20160310,361,2,1,26,1898,2
20160310,361,2,1,53,5882,1
20160309,361,2,1,53,898,5
20160310,361,2,1,53,5765,1
20160307,361,2,1,53,898,3
20160309,361,2,1,26,5765,2
20160309,361,2,1,53,7618,1
20160309,361,2,1,68,49,9
20160310,361,2,1,53,4880,2
20160308,361,2,1,53,7626,1
20160309,361,2,1,63,7608,1
20160311,361,2,1,53,4873,2
20160317,361,2,1,53,600,3
20160314,361,2,1,26,5663,6
20160315,361,2,1,53,1617,3
20160318,361,2,1,53,1617,3
20160314,361,2,1,53,649,2
20160313,361,2,1,53,7619,1
20160317,361,2,1,45,600,1
20160316,361,2,1,53,1898,2
20160316,361,2,1,26,6895,4
20160316,361,2,1,53,5882,1
20160314,361,2,1,53,5882,2
20160317,361,2,1,53,1608,1
20160314,361,2,1,26,5849,4
20160316,361,2,1,53,5835,2
20160317,361,2,1,26,1898,3
20160317,361,2,1,53,1728,2
20160318,361,2,1,53,5845,4
20160318,361,2,1,53,8,8
20160316,361,2,1,53,5730,2
20160314,361,2,1,26,640,6
20160314,361,2,1,63,7608,2
20160315,361,2,1,26,5765,1
20160319,361,2,1,53,1608,1
20160323,361,2,1,53,5835,1
20160323,361,2,1,53,4880,1
20160322,361,2,1,53,7610,2
20160323,361,2,1,48,6895,1
20160322,361,2,1,53,5849,2
20160319,361,2,1,53,649,2
20160322,361,2,1,53,5663,2
20160317,361,2,1,53,7605,1
20160315,361,2,1,53,5766,1
20160323,361,2,1,53,806,1
20160323,361,2,1,53,4664,1
20160320,361,2,1,26,1600,1
20160327,361,2,1,53,600,3
20160328,361,2,1,53,600,6
20160329,361,2,1,26,1600,3
20160328,361,2,1,53,1696,1
20160616,361,2,1,53,600,8
20160614,361,2,1,53,639,3
20160617,361,2,1,53,5752,1
20160616,361,2,1,53,5849,1
20160615,361,2,1,53,5849,1
20160617,361,2,1,53,7644,1
20160617,361,2,1,63,7649,1
20160615,361,2,1,53,4880,2
20160618,361,2,1,26,5835,2
20160616,361,2,1,53,1617,1
20160618,361,2,1,26,1617,1
20160615,361,2,1,26,4704,3
20160618,361,2,1,53,1898,2
20160618,361,2,1,53,1875,1
20160620,361,2,1,53,600,4
20160627,361,2,1,53,5423,3
20160630,361,2,1,26,1600,1
20160628,361,2,1,26,5663,3
20160630,361,2,1,26,5712,7
20160628,361,2,1,26,5712,4
20160628,361,2,1,26,6895,4
20160630,361,2,1,47,49,2
20160704,361,2,1,53,600,6
20160701,361,2,1,53,7656,1
20160702,361,2,1,53,5730,1
20160706,361,2,1,63,745,1
20160706,361,2,1,53,5763,1
20160709,361,2,1,26,806,3
20160709,361,2,1,53,806,1
20160707,361,2,1,53,5763,1
20160705,361,2,1,53,4704,3
20160710,361,2,1,53,649,4
20160709,361,2,1,40,49,1
20160709,361,2,1,53,49,2
20160706,361,2,1,47,1898,3
20160707,361,2,1,26,1617,4
20160706,361,2,1,53,5883,2
20160707,361,2,1,53,639,5
20160707,361,2,1,53,5423,5
20160709,361,2,1,53,5663,2
20160710,361,2,1,53,6895,1
20160707,361,2,1,26,6895,9
20160707,361,2,1,53,1814,7
20160708,361,2,1,47,5845,1
20160707,361,2,1,53,5712,1
20160707,361,2,1,53,4664,3
20160708,361,2,1,26,5712,4
20160708,361,2,1,53,5730,1
20160709,361,2,1,53,1608,2
20160706,361,2,1,53,4664,5
20160705,361,2,1,53,4664,1
20160706,361,2,1,63,7618,2
20160711,361,2,2,20,600,1
20160713,361,2,1,53,600,11
20160708,361,2,1,53,5859,1
20160901,361,2,1,26,5710,1
20160603,361,2,1,26,1600,1
20160906,361,2,1,63,600,1
20160113,361,2,1,26,1600,3
20160108,361,2,1,53,297,1
20160114,361,2,1,47,600,1
20160114,361,2,1,53,1608,1
20160115,361,2,1,53,600,3
20160109,361,2,1,53,1617,1
20160115,361,2,1,53,5882,2
20160112,361,2,1,53,639,1
20160112,361,2,1,53,5845,1
20160115,361,2,1,53,5763,2
20160120,361,2,1,26,5797,1
20160119,361,2,1,53,6826,1
20160120,361,2,1,53,4704,3
20160122,361,2,1,53,5663,3
20160116,361,2,1,53,1814,1
20160122,361,2,1,53,806,2
20160119,361,2,1,53,1814,3
20160118,361,2,1,53,6895,1
20160120,361,2,1,53,6895,1
20160119,361,2,1,53,1898,3
20160118,361,2,1,53,5768,1
20160119,361,2,1,53,5768,2
20160118,361,2,1,53,5763,1
20160123,361,2,1,53,5883,2
20160120,361,2,1,53,5766,2
20160120,361,2,1,53,1728,5
20160118,361,2,1,53,1728,1
20160122,361,2,1,53,1696,1
20160429,361,2,1,53,1696,1
20160330,361,2,1,53,745,1
20160330,361,2,1,53,1696,1
20160330,361,2,1,26,649,4
20160401,361,2,1,53,5885,9
20160331,361,2,1,26,649,4
20160331,361,2,1,53,5885,1
20160328,361,2,1,53,5835,2
20160331,361,2,1,53,806,1
20160330,361,2,1,53,6895,1
20160328,361,2,1,53,639,5
20160329,361,2,1,26,639,4
20160331,361,2,1,68,806,1
20160330,361,2,1,53,7605,2
20160330,361,2,1,53,5768,2
20160331,361,2,1,26,5663,6
20160401,361,2,1,53,5766,1
20160329,361,2,1,53,5766,2
20160330,361,2,1,53,4873,2
20160401,361,2,1,63,7608,1
20160330,361,2,1,53,7626,1
20160328,361,2,1,53,898,1
20160328,361,2,1,53,4664,1
20160404,361,2,1,26,1600,6
20160324,361,2,1,63,7632,1
20160331,361,2,1,63,7632,1
20160407,361,2,1,26,600,1
20160409,361,2,1,26,1600,1
20160409,361,2,1,53,5885,1
20160408,361,2,1,26,6826,4
20160404,361,2,1,53,898,4
20160404,361,2,1,72,806,6
20160410,361,2,1,53,600,3
20160406,361,2,1,26,640,8
20160407,361,2,1,72,1814,4
20160409,361,2,1,26,640,3
20160405,361,2,1,53,4664,4
20160407,361,2,1,53,4873,1
20160405,361,2,1,53,1608,1
20160404,361,2,1,53,7627,1
20160404,361,2,1,53,5663,2
20160409,361,2,1,53,4666,1
20160405,361,2,1,53,5766,2
20160408,361,2,1,53,5766,3
20160411,361,2,1,26,600,2
20160411,361,2,1,50,600,1
20160411,361,2,1,26,5710,1
20160413,361,2,1,53,600,1
20160414,361,2,1,63,7636,1
20160415,361,2,1,26,6826,4
20160414,361,2,1,53,7634,1
20160415,361,2,1,63,7634,2
20160411,361,2,1,53,49,2
20160415,361,2,1,22,4666,1
20160415,361,2,1,53,4664,10
20160412,361,2,1,63,7644,2
20160414,361,2,1,53,1617,3
20160413,361,2,1,53,4873,2
20160415,361,2,1,53,4873,1
20160414,361,2,1,53,6895,3
20160413,361,2,1,53,8,4
20160416,361,2,1,53,5730,3
20160413,361,2,1,53,5730,2
20160416,361,2,1,53,5765,3
20160415,361,2,1,53,5763,2
20160413,361,2,1,53,5712,1
20160418,361,2,1,53,600,2
20160416,361,2,1,53,5710,1
20160420,361,2,1,53,4625,1
20160422,361,2,1,53,5679,1
20160422,361,2,1,53,600,6
20160422,361,2,1,26,649,11
20160420,361,2,1,26,639,4
20160420,361,2,1,72,1814,3
20160421,361,2,1,63,5885,1
20160419,361,2,1,53,4664,2
20160419,361,2,1,53,5768,2
20160423,361,2,1,53,6895,1
20160423,361,2,1,53,5712,1
20160419,361,2,1,53,1728,1
20160423,361,2,1,53,4873,1
20160421,361,2,1,53,4873,1
20160420,361,2,1,53,4873,2
20160421,361,2,1,53,5763,2
20160419,361,2,1,53,5882,1
20160421,361,2,1,53,5766,1
20160427,361,2,1,26,6837,1
20160428,361,2,1,53,600,3
20160427,361,2,1,26,649,3
20160427,361,2,1,53,5883,2
20160429,361,2,1,53,5883,1
20160427,361,2,1,26,6826,4
20160428,361,2,1,53,639,1
20160428,361,2,1,53,6895,1
20160428,361,2,1,74,6895,1
20160426,361,2,1,53,6895,1
20160426,361,2,1,63,7644,4
20160428,361,2,1,53,1898,3
20160426,361,2,1,53,7626,1
20160429,361,2,1,53,1898,1
