depto,ciudad,fecha,,vendedor,cantidad
1,67,20120904,5,1954,1
1,67,20121128,6,1743,1
1,67,20120814,6,1954,1
1,67,20121211,6,1916,1
1,67,20121128,6,1064,1
1,67,20130912,5,1894,1
1,67,20130504,6,1023,1
1,67,20130301,6,1047,1
1,67,20140117,6,1023,2
1,67,20131008,5,1275,1
1,67,20131227,5,1916,1
1,67,20140430,6,1264,1
1,67,20140222,5,1023,2
1,67,20141112,6,1924,1
1,67,20151102,6,4075,1
1,67,20151201,6,1120,1
1,67,20160328,5,4051,4
1,67,20151128,6,445,1
1,67,20150909,6,1819,1
1,67,20150605,6,1027,1
1,67,20150610,6,4270,3
1,67,20151010,6,4051,1
1,67,20160629,5,4138,1
1,67,20161020,6,1916,1
1,67,20170207,6,4043,2
1,67,20170531,5,7210,1
1,67,20170327,6,4003,1
1,67,20171129,6,1812,1
1,67,20170830,6,1963,1
1,67,20170613,6,4003,1
1,67,20170621,6,1279,1
1,67,20180122,6,1812,1
1,67,20170908,6,1047,2
1,67,20171123,5,1274,1
1,67,20180301,5,1812,1
1,67,20121109,5,1161,1
1,67,20130719,6,1036,1
1,67,20150414,5,1028,1
1,67,20150408,6,4266,1
1,67,20150918,6,1240,1
1,67,20151022,5,1678,1
1,67,20160831,6,1769,1
1,67,20170406,6,1022,1
1,67,20160721,5,1812,1
1,67,20160923,5,1812,1
1,67,20170302,5,1756,1
1,67,20170410,5,4051,3
1,67,20161021,5,4051,3
1,67,20120314,6,1812,1
1,67,20120320,6,1002,2
1,67,20130413,5,1236,1
1,67,20130306,6,1786,1
1,67,20130503,6,1030,1
1,67,20131121,6,4080,1
1,67,20130619,5,1030,1
1,67,20130615,5,1025,2
1,67,20140426,6,1192,1
1,67,20130704,6,1839,1
1,67,20131127,5,1046,1
1,67,20140130,6,1812,5
1,67,20140317,5,1161,1
1,67,20140117,6,1888,1
1,67,20140204,6,4075,1
1,67,20140206,6,1712,1
1,67,20140503,6,1192,2
1,67,20141205,6,1161,2
1,67,20150131,5,4051,2
1,67,20150212,5,1797,1
1,67,20150210,6,4051,4
1,67,20150128,5,4260,1
1,67,20150724,6,1002,1
1,67,20150602,6,1022,1
1,67,20141121,6,471,1
1,67,20150514,5,4042,1
1,67,20151217,6,1022,1
1,67,20151001,6,4051,3
1,67,20150710,6,4051,2
1,67,20150526,6,4051,4
1,67,20150915,6,1671,1
1,67,20150713,6,4270,3
1,67,20151109,6,1076,1
1,67,20150925,5,4042,3
1,67,,5,1026,7
1,67,20150731,5,3976,1
1,67,20160504,5,4051,1
1,67,20160307,6,4481,1
1,67,20160830,6,1874,2
1,67,20150910,6,4042,1
1,67,20160604,6,1027,1
1,67,20151230,6,1173,1
1,67,20160902,5,4051,2
1,67,20160210,5,1888,1
1,67,20151216,6,4051,5
1,67,20160311,6,4051,4
1,67,20160118,5,1030,1
1,67,20160222,5,4051,2
1,67,20160713,6,1963,1
1,67,20160329,6,1066,1
1,67,20161129,6,1916,1
1,67,20160620,6,4068,1
1,67,20170221,6,4266,1
1,67,20160701,5,1888,1
1,67,20170510,6,1279,2
1,67,20161125,5,4051,4
1,67,20170803,6,1756,3
1,67,20161118,6,4051,2
1,67,20161015,5,1046,1
1,67,20170317,6,1161,1
1,67,20170905,6,1812,2
1,67,20161122,5,1002,1
1,67,20170128,6,1023,1
1,67,20170926,6,1819,1
1,67,20170317,6,4051,5
1,67,20170127,6,4051,3
1,67,20170211,6,8221,1
1,67,20170420,5,1161,1
1,67,20170712,6,4051,3
1,67,20171108,6,4051,2
1,67,20170824,5,1891,1
1,67,20170727,6,1964,2
1,67,20170815,6,4140,1
1,67,20170817,6,1851,4
1,67,20170713,5,1964,1
1,67,20171018,6,4270,1
1,67,20171212,6,1819,1
1,67,20171206,6,1279,1
1,67,20170825,6,4051,1
1,67,20171215,6,1812,2
1,67,20180104,6,1179,1
1,67,20170824,6,1776,1
1,67,20170905,5,8222,1
1,67,20171103,5,4051,3
1,67,20180220,6,1812,1
1,67,20180131,5,4051,1
1,67,20171120,6,1279,6
1,67,20180309,6,4478,1
1,67,,6,1026,15
1,88,20160729,6,4115,1
1,88,20170418,6,1279,1
1,88,20170622,6,1179,1
1,88,20170623,6,1030,1
1,88,20171117,6,1030,1
1,67,20120514,6,1851,1
1,67,20130528,6,1821,1
1,67,20120809,6,1210,1
1,67,20121012,6,1002,1
1,67,20140414,6,1828,1
1,67,20130715,6,1025,1
1,67,20130722,6,1851,1
1,67,20130909,6,1046,1
1,67,20130729,5,4080,1
1,67,20140122,6,1025,2
1,67,20140710,5,4042,1
1,67,20150406,6,4000,1
1,67,20150522,6,1684,1
1,67,20150605,5,1022,1
1,67,20151010,6,4065,1
1,67,20150429,5,4003,2
1,67,20151019,5,1760,1
1,67,20160225,6,4003,2
1,67,20150320,6,1888,2
1,67,20151217,6,1908,2
1,67,20150319,6,4222,1
1,67,20151228,6,4051,7
1,67,20151204,5,1161,1
1,67,20150701,5,1118,1
1,67,20160323,6,1839,1
1,67,20160707,5,1192,1
1,67,20160317,5,1192,1
1,67,20160329,6,4051,2
1,67,20160520,6,1772,1
1,67,20160525,6,1137,1
1,67,20160824,6,4051,5
1,67,20161219,6,4051,10
1,67,20170324,6,471,1
1,67,20161115,6,1819,1
1,67,20170906,6,4003,1
1,67,20161020,6,1819,1
1,67,20170708,6,4051,3
1,67,20170428,5,1030,2
1,67,20170615,6,4003,2
1,67,20180115,6,1279,2
1,67,20180111,6,1756,1
1,67,20171121,5,4051,1
1,67,20170926,6,1025,1
1,67,20171019,5,8213,1
1,67,20180206,5,4080,1
1,67,20180226,5,7229,1
1,67,20120608,6,1161,1
1,67,20130404,5,1013,1
1,67,20130506,5,4056,1
1,67,20130524,6,1059,1
1,67,20130313,6,4056,1
1,67,20130307,6,1894,1
1,67,20130828,6,1013,1
1,67,20140325,6,1022,1
1,67,20131212,6,1964,1
1,67,20150413,6,3020,1
1,67,20150407,6,1916,1
1,67,20160315,6,4267,1
1,67,20151030,6,1827,1
1,67,20160926,6,4051,4
1,67,20130311,6,1046,1
1,67,20140805,6,3055,1
1,67,20121129,6,1002,1
1,67,20131019,6,1812,2
1,67,20131203,6,1985,1
1,67,20131211,6,1929,1
1,67,20131024,6,1023,1
1,67,20130520,6,1022,1
1,67,20130703,5,1851,1
1,67,20140120,6,1922,1
1,67,20140320,6,1002,2
1,67,20130828,6,4071,1
1,67,20140520,6,1908,2
1,67,20140701,6,1025,1
1,67,20140912,6,1888,1
1,67,20140307,6,1963,1
1,67,20140910,6,1025,1
1,67,20140428,6,1916,1
1,67,20140725,6,1022,1
1,67,20140709,6,1812,1
1,67,20141219,6,1023,1
1,67,20141204,6,1013,1
1,67,20141006,6,4042,1
1,67,20150818,6,4277,1
1,67,20150423,6,1819,1
1,67,20150626,5,4042,1
1,67,20150220,6,4051,6
1,67,20140917,6,1025,1
1,67,20140925,6,1025,1
1,67,20151211,5,3511,1
1,67,20151217,5,4003,2
1,67,20141121,6,1161,1
1,67,20150401,6,4051,3
1,67,20150513,6,1954,1
1,67,20151009,6,4051,7
1,67,20151020,6,4051,3
1,67,20151017,6,4004,2
1,67,20150210,5,4051,2
1,67,20150428,5,4003,3
1,67,20150612,6,4051,4
1,67,20160304,6,1135,1
1,67,20150728,5,4271,1
1,67,20150303,6,1030,1
1,67,20151024,6,1002,1
1,67,20151127,6,4070,1
1,67,20160310,6,1812,2
1,67,20160210,6,1888,1
1,67,20160408,6,1828,1
1,67,20160212,6,1963,1
1,67,20160125,6,4080,1
1,67,20150902,6,1040,1
1,67,20160302,6,1013,1
1,67,20160518,6,4478,2
1,67,20160903,6,1076,1
1,67,20160831,6,1296,1
1,67,20160204,6,1819,1
1,67,20150107,6,1279,1
1,67,20160805,5,4051,1
1,67,20160805,6,1013,1
1,67,20161116,6,1851,2
1,67,20160301,6,4140,1
1,67,20160430,6,4051,1
1,67,20160122,6,1888,1
1,67,20160906,6,1819,2
1,67,20160516,6,1916,1
1,67,20160422,6,1161,2
1,67,20161103,5,1756,1
1,67,20160711,6,8223,1
1,67,20160713,5,1819,2
1,67,20170718,6,4051,2
1,67,20170419,6,1922,1
1,67,20170930,6,1179,1
1,67,20180202,6,1076,1
1,67,20180131,6,1030,1
1,67,20170609,6,4056,1
1,67,20160927,5,1819,1
1,67,20170620,6,8207,1
1,67,20170424,5,1812,1
1,67,20161207,6,1030,1
1,67,20161122,5,4042,1
1,67,20170624,6,4051,2
1,67,20161129,6,4143,1
1,67,20160104,6,4003,1
1,67,20170524,6,4143,1
1,67,20170207,6,1243,1
1,67,20170216,6,1893,3
1,67,20170909,6,1812,2
1,67,20180111,6,1916,1
1,67,20170708,6,1025,2
1,67,20170607,5,1812,2
1,67,20170717,6,1279,3
1,67,20170719,6,1279,4
1,67,20180201,5,1161,1
1,67,20180117,5,1963,1
1,67,20180113,6,4266,1
1,67,20171221,5,1819,1
1,67,20171129,6,4051,5
1,67,20171103,6,1851,2
1,67,20171025,6,4069,1
1,67,20151029,2,8203,1
1,67,20161003,1,1161,1
1,88,20130703,6,1888,1
1,88,20151014,5,4473,1
1,67,20130111,6,1812,1
1,67,20121109,6,1819,1
1,67,20120810,6,1946,1
1,67,20130614,5,1236,1
1,67,20130405,6,1786,2
1,67,20130904,6,1046,2
1,67,20130604,5,1030,1
1,67,20140120,6,1046,2
1,67,20140327,6,1002,2
1,67,20140405,6,1821,1
1,67,20141023,6,4124,1
1,67,20140806,6,1046,1
1,67,20150423,6,4051,2
1,67,20150727,6,4051,4
1,67,20140603,5,1002,2
1,67,20140613,6,1786,1
1,67,20150330,6,1161,2
1,67,20150811,6,1028,1
1,67,20141215,6,1839,1
1,67,20150302,6,1797,1
1,67,20151204,6,1712,1
1,67,20151007,5,1023,2
1,67,20150331,5,4051,4
1,67,20160505,6,3511,1
1,67,20160216,5,1013,2
1,67,20150828,5,1985,1
1,67,20160809,5,471,1
1,67,20160210,6,1963,2
1,67,20160407,6,1893,1
1,67,20160607,5,1812,1
1,67,20161124,6,4124,1
1,67,20170203,6,1013,1
1,67,20170621,6,1047,1
1,67,20170427,6,1888,2
1,67,20170117,5,4051,4
1,67,20171101,6,4003,1
1,67,20171120,6,3511,1
1,67,20171101,6,1188,1
1,67,20171006,5,4051,3
1,67,20170828,6,1714,1
1,67,20171031,5,4051,2
1,67,20180120,6,4080,2
1,67,20180214,5,4080,1
1,67,20130409,5,1985,1
1,67,20121107,6,1786,1
1,67,20140521,6,1036,1
1,67,20140407,6,1812,1
1,67,20150420,5,1027,1
1,67,20151002,6,1161,1
1,67,20151109,6,1827,1
1,67,20150928,6,1161,1
1,67,20160504,5,4478,2
1,67,20160601,5,1036,2
1,67,20160628,5,1161,1
1,67,20151218,6,1203,1
1,67,20160215,6,4339,1
1,67,20151029,6,1819,3
1,67,20161121,6,4051,1
1,67,20160919,6,1013,1
1,67,20170217,6,4140,1
1,67,20121221,6,1161,1
1,67,20130326,6,1002,1
1,67,20130522,6,4071,1
1,67,20130402,6,1678,1
1,67,20120903,6,1025,1
1,67,20130213,6,1023,1
1,67,20130813,6,1240,1
1,67,20130205,6,1985,1
1,67,20141024,6,1066,1
1,67,20130710,6,1786,1
1,67,20130215,6,1047,1
1,67,20130920,6,1047,1
1,67,20130207,6,1066,1
1,67,20130204,6,1066,1
1,67,20130419,6,1203,1
1,67,20130615,5,1161,2
1,67,20140401,6,1677,2
1,67,20140402,6,1002,1
1,67,20131218,6,1916,1
1,67,20130606,6,1066,1
1,67,20130905,6,1002,1
1,67,20131008,6,1678,1
1,67,20140203,6,4042,1
1,67,20140327,6,1812,1
1,67,20140806,6,1118,1
1,67,20140702,6,1760,1
1,67,20140207,6,1002,1
1,67,20141211,5,1023,2
1,67,20140926,5,1924,1
1,67,20140627,6,1760,1
1,67,20140806,6,1812,2
1,67,20150319,6,4051,3
1,67,20150513,6,1684,1
1,67,20150108,6,1888,1
1,67,20141219,6,1985,1
1,67,20141002,5,1986,1
1,67,20150722,5,1022,2
1,67,20150303,6,1812,3
1,67,20150618,6,1013,1
1,67,20150424,5,4051,1
1,67,20141120,6,1827,1
1,67,20150812,6,1059,1
1,67,20151204,6,4051,2
1,67,20150716,6,1046,1
1,67,20151019,6,1118,1
1,67,20150721,6,1283,1
1,67,20151123,6,4051,6
1,67,20150512,6,1066,1
1,67,20160121,6,4051,4
1,67,20151214,6,1916,1
1,67,20150821,6,1916,1
1,67,20150908,6,1066,1
1,67,20160225,6,1711,1
1,67,20150706,6,1059,1
1,67,20150724,6,1839,1
1,67,20151103,5,1819,1
1,67,20151006,6,1819,3
1,67,20150923,6,4266,1
1,67,20150810,6,1173,1
1,67,20160429,6,1023,1
1,67,20150921,6,4003,2
1,67,20150929,6,1023,1
1,67,20150922,6,1243,1
1,67,20161006,6,1261,1
1,67,20160701,6,1296,1
1,67,20160315,6,4051,3
1,67,20151028,5,1760,1
1,67,20160524,6,1760,1
1,67,20160927,6,1874,1
1,67,20160812,6,4478,1
1,67,20160718,6,4266,1
1,67,20160601,6,1118,1
1,67,20160422,6,1022,1
1,67,20160701,6,4270,1
1,67,20170102,6,4069,1
1,67,20160217,6,1963,1
1,67,20161128,5,1027,1
1,67,20160930,5,4003,2
1,67,20160803,5,1678,1
1,67,20161125,5,1002,1
1,67,20160708,6,8209,2
1,67,20170215,6,4478,1
1,67,20160723,6,4051,2
1,67,20161014,6,4051,5
1,67,20160902,6,4051,2
1,67,20170802,6,1135,2
1,67,20170907,6,3511,1
1,67,20170407,5,4051,2
1,67,20170914,6,7223,1
1,67,20170704,5,8207,2
1,67,20170318,6,4051,3
1,67,20170607,6,4051,2
1,67,20180131,6,4051,3
1,67,20170811,6,1985,1
1,67,20170909,6,1161,3
1,67,20170920,5,1002,1
1,67,20171025,5,1736,1
1,67,20180110,6,4051,4
1,67,20171223,5,1192,1
1,67,20180221,6,1812,1
1,67,20171023,5,4051,4
1,67,20171122,5,1963,1
1,67,20180126,6,4051,4
1,67,20180117,5,4051,2
1,67,20151028,2,1743,1
1,67,20150826,2,4065,1
1,67,20171229,1,7223,1
1,67,20180210,1,1279,1
1,88,20150504,6,1161,1
1,88,20150310,6,1797,1
1,88,20160706,6,1046,1
1,88,20170628,6,1030,1
1,88,20160926,6,4003,1
1,88,20171116,6,1030,1
1,67,20121123,6,1022,1
1,67,20121026,6,1812,1
1,67,20131118,6,1135,1
1,67,20140729,6,3020,1
1,67,20140617,6,1685,1
1,67,20141025,5,1023,1
1,67,20150115,5,1002,1
1,67,20150302,6,1161,5
1,67,20150513,6,1046,1
1,67,20150704,5,4051,3
1,67,20150806,6,449,1
1,67,20151121,6,4051,2
1,67,20150921,6,1118,1
1,67,20160112,6,4440,1
1,67,20161201,6,1893,1
1,67,20151021,5,4051,1
1,67,20151103,5,1874,1
1,67,20160808,6,1916,1
1,67,20170502,6,1819,3
1,67,20170313,5,1027,1
1,67,20170124,5,1812,1
1,67,20171128,5,1028,1
1,67,20171105,6,4051,1
1,67,20170420,6,1888,1
1,67,20171221,6,1002,1
1,67,20180112,5,4051,2
1,67,20171111,6,7185,1
1,67,20171215,6,1046,1
1,67,,5,1261,9
1,67,20171027,5,4051,3
1,67,20180301,6,1161,1
1,67,20130213,5,1016,1
1,67,20130502,6,1156,1
1,67,20140128,6,1985,1
1,67,20150505,5,4003,2
1,67,20140930,6,1023,1
1,67,20150624,6,1059,2
1,67,20160331,6,1285,1
1,67,20150708,6,1059,1
1,67,20160603,5,1036,1
1,67,20151118,5,4066,1
1,67,20160907,5,1023,1
1,67,20170217,6,1064,1
1,67,20130312,6,1985,1
1,67,20120712,6,1016,2
1,67,20130104,5,1046,1
1,67,20120906,5,1712,1
1,67,20130503,6,1893,1
1,67,20131105,6,1192,1
1,67,20131106,6,1243,1
1,67,20130404,6,4063,2
1,67,20140116,6,1851,1
1,67,20130613,5,1812,1
1,67,20131106,5,4043,1
1,67,20140117,5,1030,1
1,67,20140404,6,1192,1
1,67,20140322,5,1285,1
1,67,20140802,6,1812,1
1,67,20140412,6,1888,1
1,67,20140131,6,1711,1
1,67,20140822,6,3020,1
1,67,20140123,6,4043,1
1,67,20140121,6,1894,1
1,67,20141125,6,1002,1
1,67,20150212,6,1874,1
1,67,20140827,5,1851,2
1,67,20140317,5,1760,1
1,67,20140903,5,3066,1
1,67,20141212,6,1203,1
1,67,20140910,6,1756,1
1,67,20140625,5,1839,1
1,67,20150302,6,1812,1
1,67,20150602,6,1812,2
1,67,20140910,5,1812,1
1,67,20150124,6,1827,1
1,67,20150818,6,4051,3
1,67,20141025,5,1156,1
1,67,20141014,6,1027,1
1,67,20151022,6,1812,3
1,67,20150902,6,4051,3
1,67,20150707,6,1002,3
1,67,20151202,6,4051,2
1,67,20150616,6,1027,1
1,67,20150212,6,4051,5
1,67,20150309,6,4051,7
1,67,20150722,6,4051,3
1,67,20160301,6,4148,1
1,67,20150622,6,1161,2
1,67,20151029,5,1819,1
1,67,20160307,6,1022,1
1,67,20151124,6,1986,2
1,67,20150924,5,1677,2
1,67,20151201,6,4070,1
1,67,20151113,6,4042,1
1,67,20160203,6,1002,1
1,67,20160801,5,4051,1
1,67,20160126,6,1243,1
1,67,20160726,5,4003,1
1,67,20160316,5,1963,1
1,67,20151105,5,1203,1
1,67,20160727,6,1022,1
1,67,20160525,6,8210,1
1,67,20160518,6,4138,2
1,67,20161006,5,4003,2
1,67,20151217,6,4051,3
1,67,20151228,6,1013,1
1,67,20151209,6,1002,1
1,67,20160225,6,4123,1
1,67,20160322,6,4051,4
1,67,20160213,6,1161,1
1,67,20160518,6,4270,1
1,67,20160528,6,1812,1
1,67,20160303,6,4051,2
1,67,20161206,6,4267,1
1,67,20160518,6,1893,3
1,67,20161230,6,1027,1
1,67,20160331,6,1964,2
1,67,20170228,5,4003,2
1,67,20161011,5,1819,1
1,67,20161006,5,1812,1
1,67,20160723,6,1118,1
1,67,20170301,6,1022,1
1,67,20170216,6,1812,2
1,67,20160623,6,4292,1
1,67,20171127,6,1963,1
1,67,20170624,6,1161,3
1,67,20170522,6,1963,2
1,67,20170515,6,1161,1
1,67,20171010,6,1985,1
1,67,20170324,6,1161,1
1,67,20170629,6,4051,2
1,67,20160803,6,1027,2
1,67,20160803,6,4123,1
1,67,20170207,6,4051,5
1,67,20161018,6,1819,2
1,67,20170421,6,4003,1
1,67,20170831,6,7223,1
1,67,20170419,5,4042,1
1,67,20161101,5,4003,1
1,67,20161216,6,4051,8
1,67,20170714,6,4051,3
1,67,20171107,6,1711,1
1,67,20170805,6,1027,1
1,67,20171019,5,1025,2
1,67,20180206,6,4051,2
1,67,20180109,6,4266,1
1,67,20180123,6,4051,3
1,67,20180215,6,4051,4
1,67,20180112,6,8222,1
1,67,20180208,5,4004,1
1,67,20170227,1,1888,1
1,67,20160714,1,1161,1
1,67,20161122,1,1711,1
1,67,20170718,2,4051,2
1,88,20130517,6,1047,1
1,88,20130828,6,1135,1
1,88,20140826,5,1994,1
1,88,,6,1026,1
1,88,20141114,6,1030,1
1,88,20170505,6,1076,1
1,88,20170816,6,1030,1
1,67,20120608,5,1016,1
1,67,20120718,5,1040,2
1,67,20130617,6,1924,1
1,67,20130713,6,1025,1
1,67,20130222,6,1812,4
1,67,20130925,6,1002,1
1,67,20131115,6,1963,1
1,67,20140527,6,3511,1
1,67,20140812,6,1845,1
1,67,20141016,6,4124,1
1,67,20140603,6,1161,2
1,67,20140507,5,1982,1
1,67,20140326,5,1023,1
1,67,20141014,5,1924,1
1,67,20140531,6,1812,1
1,67,20140531,6,1026,1
1,67,20160107,6,1046,1
1,67,20160115,6,4042,1
1,67,20150515,6,1985,4
1,67,20150915,5,3511,1
1,67,20150924,6,4003,1
1,67,20150831,5,1827,1
1,67,20150311,5,4051,1
1,67,20160802,6,1066,1
1,67,20151010,5,1161,1
1,67,20151013,6,1279,1
1,67,20151204,5,1023,1
1,67,20160510,6,8209,1
1,67,20160411,6,449,2
1,67,20151222,6,1986,1
1,67,20160229,5,4124,1
1,67,20160312,5,1023,2
1,67,20160823,6,1023,1
1,67,20160601,6,8209,1
1,67,20160721,5,1711,1
1,67,20160801,6,1002,1
1,67,20170612,6,4003,1
1,67,20170510,5,1030,2
1,67,,6,3076,2
1,67,20170724,6,1013,1
1,67,20170608,6,4051,5
1,67,20170628,6,3062,1
1,67,20180113,6,7185,2
1,67,20171227,6,4051,4
1,67,20170810,6,1812,1
1,67,20170109,5,1030,1
1,67,20120728,6,1161,1
1,67,20131031,6,1023,1
1,67,20141105,5,1135,1
1,67,20150623,5,4051,2
1,67,20151213,5,4075,2
1,67,20160406,5,1769,2
1,67,20151210,6,1819,1
1,67,20170704,5,4125,1
1,67,20121213,6,1722,1
1,67,20120926,6,1812,2
1,67,20121107,5,1986,1
1,67,20130222,6,1839,1
1,67,20130318,6,1851,1
1,67,20130130,6,1827,1
1,67,20130429,6,1839,1
1,67,20130620,5,1002,1
1,67,20130905,6,1916,1
1,67,20131128,5,1046,1
1,67,20130801,6,1023,1
1,67,20131011,6,1929,1
1,67,20140512,6,1002,3
1,67,20140521,6,1076,1
1,67,20140722,6,1812,1
1,67,20140514,6,1022,2
1,67,20141016,6,4060,1
1,67,20140308,6,1023,2
1,67,20141010,5,1059,1
1,67,20140625,5,1812,1
1,67,20140726,6,1022,1
1,67,20150113,6,1002,1
1,67,20140113,6,1059,1
1,67,20150408,6,655,1
1,67,20140508,6,1040,1
1,67,20140908,6,1023,1
1,67,20150311,6,4051,5
1,67,20141111,6,471,1
1,67,20150814,6,4065,2
1,67,20150312,6,1252,1
1,67,20140923,6,1985,1
1,67,20150829,5,4051,2
1,67,20150625,6,1002,2
1,67,20150921,6,4051,4
1,67,20141029,5,1960,1
1,67,20150320,5,4051,2
1,67,20150826,6,1046,1
1,67,20150805,5,4051,1
1,67,20150505,5,1986,1
1,67,20150617,6,4003,2
1,67,20150812,6,4266,1
1,67,20150528,6,1066,1
1,67,20150703,6,4270,2
1,67,20160309,5,1027,2
1,67,20150430,6,1022,1
1,67,20160331,6,4042,1
1,67,20150914,6,4051,4
1,67,20150924,6,1678,1
1,67,20160225,6,1022,1
1,67,20160610,6,1880,1
1,67,20160126,6,4051,2
1,67,20160610,6,8210,1
1,67,20160829,6,1643,1
1,67,20160601,6,4138,2
1,67,20160202,6,1296,1
1,67,20160628,5,1819,2
1,67,20160907,5,1819,1
1,67,20161005,5,1137,1
1,67,20151128,6,1888,1
1,67,20160820,6,4003,3
1,67,20160420,6,1888,1
1,67,20160913,6,1118,1
1,67,20170202,6,1066,1
1,67,20161202,5,1002,1
1,67,20160907,6,1819,2
1,67,20160913,6,4042,1
1,67,20170705,6,1025,2
1,67,20160929,6,1066,1
1,67,20161110,6,1064,1
1,67,20170718,6,4004,1
1,67,20170322,6,4051,4
1,67,20170113,5,4051,2
1,67,20170522,6,1118,2
1,67,20171116,6,1812,1
1,67,,5,4478,1
1,67,20170419,6,4051,3
1,67,20171228,6,4051,6
1,67,20170811,6,1736,1
1,67,20171219,6,1812,1
1,67,20171123,6,3014,1
1,67,20170929,6,1046,1
1,67,20171220,6,1161,2
1,67,20171011,6,1279,2
1,67,20180205,6,1030,2
1,67,20171207,5,1756,1
1,67,20180220,6,7223,2
1,67,20180129,5,1025,1
1,67,20170411,1,1986,1
1,67,20180102,1,1279,1
1,88,20140307,6,4066,1
1,88,20140919,6,1963,1
1,88,20160415,6,1963,1
1,88,20170504,6,4003,1
1,88,20180118,6,1812,2
1,67,20120717,6,1030,2
1,67,20121004,6,1819,1
1,67,20130218,6,1736,1
1,67,20120608,6,1963,1
1,67,20120507,5,1027,1
1,67,20130415,6,1908,1
1,67,20130117,6,1916,1
1,67,20121101,6,1964,1
1,67,20130528,6,1985,1
1,67,20130618,6,1066,1
1,67,20130408,6,1076,1
1,67,20130909,6,1223,1
1,67,20131102,5,1240,1
1,67,20131105,6,1064,1
1,67,20140104,6,1797,1
1,67,20150106,6,1066,2
1,67,20141010,6,1076,1
1,67,20140911,6,1964,2
1,67,20140224,5,660,2
1,67,20141121,5,1023,1
1,67,20140301,5,1023,1
1,67,20150325,6,1013,2
1,67,20140531,6,1786,1
1,67,20140816,6,4056,2
1,67,20150810,6,1025,1
1,67,20150213,6,4051,4
1,67,20160408,6,1161,2
1,67,20150519,6,4003,2
1,67,20160302,5,4123,1
1,67,20151222,6,4051,4
1,67,20150923,6,4042,1
1,67,20150925,6,4051,3
1,67,20150713,6,4295,1
1,67,20150923,5,1812,1
1,67,20150515,5,1023,4
1,67,20160212,6,4051,4
1,67,20150821,6,4051,3
1,67,20160115,5,1916,1
1,67,20160906,5,1296,1
1,67,20150810,5,1819,1
1,67,20150816,5,4004,1
1,67,20150707,5,1076,3
1,67,20170206,6,4051,10
1,67,20170306,6,1025,1
1,67,20170302,6,4051,3
1,67,20161129,6,1893,1
1,67,20161026,5,1025,1
1,67,20160930,6,4056,1
1,67,20171002,6,8210,1
1,67,20170725,5,4051,1
1,67,20170321,5,1711,1
1,67,20170427,6,1279,3
1,67,20170802,6,4003,1
1,67,20170825,6,1963,3
1,67,20170811,6,4440,1
1,67,20170517,6,1036,1
1,67,20170717,6,1985,1
1,67,20170901,6,4051,1
1,67,20170627,6,4243,1
1,67,20171205,6,3056,1
1,67,20180205,6,1161,1
1,67,20120709,5,1023,1
1,67,20130405,5,1023,1
1,67,20131119,6,1812,1
1,67,20140120,6,4111,1
1,67,20140402,6,4042,1
1,67,20140820,6,1135,1
1,67,20140918,6,1023,2
1,67,20141010,6,1023,4
1,67,20141030,6,1678,1
1,67,20141122,6,1985,2
1,67,20150409,6,1916,1
1,67,20150918,6,1036,1
1,67,20150415,5,1827,1
1,67,20150818,5,1711,1
1,67,20160415,5,1047,1
1,67,20160824,6,1161,1
1,67,20160427,6,4003,1
1,67,20161005,6,1711,1
1,67,20170911,6,1002,1
1,67,20171005,6,4051,2
1,67,20171107,6,1025,1
1,88,20140304,6,1769,1
1,88,20150211,6,1888,2
1,88,20160523,6,8210,1
1,88,20160229,6,1036,1
1,79,20131207,4,1868,1
1,79,20130904,3,4042,1
1,79,20131007,3,1022,1
1,79,20160406,4,1030,1
1,79,20180126,4,7219,1
1,79,20171005,4,4003,1
1,69,20160801,4,1279,1
1,83,20130222,4,1161,1
1,83,20121106,4,1812,1
1,83,20130625,3,1985,1
1,83,20130521,3,1022,1
1,83,20130611,4,1812,1
1,83,20131108,4,1203,1
1,83,20130910,3,1678,1
1,83,20140917,4,1030,1
1,83,20150414,3,1671,1
1,83,20140822,4,1812,1
1,83,20160323,3,4075,1
1,83,20150914,4,4051,1
1,83,20150923,3,1743,1
1,83,20150825,3,1743,1
1,83,20160615,4,1874,1
1,83,20161013,3,1812,1
1,83,20160813,3,1161,1
1,83,20161124,3,1819,1
1,83,20160630,3,8221,1
1,83,20161010,4,1819,1
1,83,20171115,3,7229,1
1,83,20170829,4,1950,1
1,83,20170801,3,1828,1
1,83,20170803,4,1022,1
1,83,20171030,4,1279,1
1,83,20170721,4,1161,1
1,83,20171006,4,1963,1
1,87,20120711,4,2027,2
1,88,20150808,3,4051,1
1,77,20140611,3,2013,1
1,77,20150904,3,4124,1
1,77,20180207,3,4003,1
1,77,20170911,3,4080,1
1,87,20160607,4,2091,1
1,87,20170223,4,4264,1
1,75,20170411,4,3058,1
1,87,20130318,4,1929,1
1,87,20140211,4,2096,1
1,87,20140429,4,1022,1
1,87,20141011,4,1161,1
1,87,20150709,4,1529,1
1,87,20160801,3,1022,1
1,87,20160614,4,8210,1
1,87,20151222,3,2093,1
1,87,20170209,3,4005,1
1,87,20170130,3,4281,1
1,87,20160923,3,1812,1
1,87,20170628,3,4177,1
1,87,20170131,4,1888,1
1,87,20171120,4,1985,1
1,87,20180116,4,1868,1
1,87,,4,4333,1
