depto,ciudad,fecha,demografia,vendedor,cantidad
1,74,20121212,4,1452,1
3,2,20130117,4,1452,1
3,1,20140723,5,1452,1
3,1,20121211,6,1452,1
3,1,20121226,6,1452,1
3,1,20130827,8,1452,1
3,1,20140812,3,1453,1
3,3,20130822,3,1453,1
3,1,20131217,4,1453,1
3,1,20130502,6,1453,1
3,1,20141229,6,1453,1
3,1,20140514,6,1453,1
3,2,20150121,8,1453,1
3,1,20120515,10,1453,1
1,61,20150709,1,1454,1
3,1,20130821,2,1454,1
3,1,20160922,2,1454,1
3,1,20141023,3,1454,1
3,1,20130304,3,1454,1
3,2,20140603,3,1454,1
3,2,20160915,3,1454,1
3,4,20120926,3,1454,1
3,2,20150429,3,1454,1
3,1,20131212,4,1454,1
3,1,20140725,4,1454,1
3,1,20160109,4,1454,1
1,74,20131101,4,1454,1
3,2,20150425,4,1454,1
3,2,20130816,4,1454,1
3,2,20121207,4,1454,1
3,1,20130429,5,1454,1
3,1,20160609,5,1454,1
1,74,20161006,5,1454,1
3,1,20121228,5,1454,1
3,1,,5,1454,1
3,1,20141030,5,1454,1
3,1,20160526,5,1454,1
1,74,20160922,5,1454,1
1,74,20161215,5,1454,1
3,1,20130123,6,1454,1
3,1,20120620,6,1454,1
3,1,20140217,6,1454,1
3,1,20140904,6,1454,1
3,1,20160623,6,1454,1
3,1,20140728,6,1454,1
3,1,20160305,6,1454,1
3,1,20160310,6,1454,1
3,10,20140204,6,1454,2
3,1,20150718,6,1454,1
3,1,20151001,6,1454,1
3,1,20140814,6,1454,1
3,1,20120817,6,1454,1
3,1,20140908,6,1454,1
3,1,20160526,6,1454,1
3,1,20160130,6,1454,1
3,1,20160611,6,1454,1
3,1,20140815,8,1454,1
3,1,20140207,8,1454,1
3,1,20120817,8,1454,1
3,1,20121114,8,1454,1
3,1,20161103,10,1454,1
3,1,20160505,10,1454,1
3,1,20161027,10,1454,1
3,12,20140619,1,1454,1
3,5,20140228,1,1454,1
3,2,20120828,4,1455,1
3,1,20140415,4,1456,1
3,1,20120910,6,1456,1
3,1,20141127,6,1456,1
3,1,20150706,6,1456,1
3,1,20151222,6,1456,1
3,3,20141027,7,1456,1
3,2,20140909,8,1456,1
3,2,20121107,8,1456,1
3,1,20140430,9,1456,1
1,61,20151001,1,1458,1
1,61,20130219,1,1458,1
3,2,20150620,1,1458,1
3,1,20160706,1,1458,1
3,1,20150704,1,1458,1
3,1,,1,1458,1
1,74,20140402,1,1458,1
3,1,20150307,1,1458,1
3,1,20131114,1,1458,1
3,1,20151229,1,1458,1
3,1,20130605,1,1458,1
3,1,20160721,1,1458,1
3,1,20130226,1,1458,1
3,1,20140318,1,1458,3
3,1,20160913,1,1458,1
3,1,20130516,1,1458,1
3,1,20130515,1,1458,1
1,74,,2,1458,1
1,61,,2,1458,2
1,74,20150724,2,1458,1
1,87,20170909,2,1458,1
1,87,20170908,2,1458,1
1,74,20130927,2,1458,1
1,74,20150331,2,1458,1
1,61,20130409,2,1458,1
1,74,20130912,2,1458,1
3,1,20170131,2,1458,1
3,1,20120526,2,1458,1
3,1,20131022,2,1458,2
3,1,20150521,2,1458,1
3,1,20160212,2,1458,1
3,2,20151203,2,1458,1
3,1,20140204,2,1458,1
3,1,20131210,2,1458,7
3,1,20130220,2,1458,2
3,1,20140918,2,1458,1
3,1,20140131,2,1458,1
3,1,20140606,2,1458,1
3,1,20140221,2,1458,1
1,74,20130912,2,1458,1
3,2,20130925,2,1458,1
3,1,20130925,2,1458,6
3,1,20150610,2,1458,1
3,2,20171018,2,1458,1
3,2,20140109,2,1458,3
3,2,20170812,2,1458,1
3,1,20130612,2,1458,2
3,1,20151110,2,1458,1
3,1,20130830,2,1458,1
3,1,20150811,2,1458,1
3,1,20130613,2,1458,1
3,1,20130213,2,1458,1
1,74,20130507,2,1458,1
3,1,20130316,2,1458,1
3,2,20140108,2,1458,1
3,1,20141114,2,1458,1
3,1,20130711,2,1458,1
3,1,20151028,2,1458,1
3,1,20180131,2,1458,1
3,1,20130207,2,1458,1
3,1,20140401,2,1458,1
3,1,20150603,2,1458,1
3,1,20150719,2,1458,1
3,1,,2,1458,4
3,1,20151023,2,1458,1
3,1,20130725,2,1458,1
3,3,20140415,2,1458,1
3,2,20140129,2,1458,1
3,1,20140912,2,1458,2
3,1,20170117,2,1458,2
3,1,20171229,2,1458,1
3,1,20151120,2,1458,1
3,1,20150425,3,1458,1
3,1,20121017,3,1458,2
3,1,20150604,3,1458,1
3,1,20150914,3,1458,1
3,1,20150918,3,1458,2
3,1,20130620,3,1458,1
3,1,20130724,3,1458,1
3,1,20150710,3,1458,1
3,1,20141028,3,1458,1
3,1,20130307,3,1458,1
3,2,20130416,3,1458,1
3,1,20170516,3,1458,1
3,1,20151016,3,1458,2
3,2,20130521,3,1458,1
3,2,20140319,3,1458,1
3,2,20140121,3,1458,1
3,2,20171102,3,1458,1
3,3,20161014,3,1458,1
3,3,20170711,3,1458,1
3,1,20140121,3,1458,3
3,1,20130205,3,1458,1
1,65,20170623,3,1458,1
3,1,20170202,3,1458,1
3,1,20130829,3,1458,2
3,2,20151008,3,1458,1
3,2,20171019,3,1458,1
3,1,20150708,3,1458,1
3,2,20121109,3,1458,1
3,1,20120830,3,1458,2
3,1,20150804,3,1458,2
3,1,20140109,3,1458,1
3,1,20130604,3,1458,1
3,2,20130827,3,1458,1
3,1,20120704,3,1458,2
3,1,20120719,3,1458,2
3,2,20150812,3,1458,1
3,1,20150219,3,1458,1
3,1,20121130,3,1458,2
3,1,20120918,3,1458,2
3,1,20150821,3,1458,1
3,1,20131206,3,1458,1
3,2,20150619,3,1458,2
3,1,20130817,3,1458,1
3,1,20150213,3,1458,2
3,1,20120613,3,1458,1
3,1,20170308,3,1458,1
3,3,20160520,3,1458,1
3,1,20140212,3,1458,1
3,1,20130726,3,1458,1
3,1,20130830,3,1458,1
3,2,20140414,3,1458,1
3,1,20171117,3,1458,1
3,2,20131018,3,1458,1
3,2,20130424,3,1458,1
3,2,20131228,3,1458,1
3,2,20170421,3,1458,1
3,1,20170327,3,1458,1
3,1,20151229,3,1458,1
3,1,20130531,3,1458,1
3,2,20131125,3,1458,1
3,1,20140220,3,1458,1
3,1,20170519,3,1458,1
3,2,20130214,3,1458,1
3,2,20130502,3,1458,1
3,1,20160719,3,1458,1
3,3,20151007,3,1458,1
3,1,20170105,3,1458,1
3,1,20120508,3,1458,1
3,1,20141107,3,1458,1
3,2,20121026,3,1458,1
3,2,20131220,3,1458,1
3,2,20140113,3,1458,1
3,1,20121004,3,1458,1
3,1,20131127,3,1458,1
3,1,20150814,3,1458,1
3,2,20150224,3,1458,1
3,3,20170125,3,1458,1
3,3,20120726,3,1458,1
3,1,20140205,3,1458,2
3,2,20170916,3,1458,1
3,2,20130426,3,1458,1
3,2,20170419,3,1458,1
3,1,20140224,3,1458,3
3,1,20131122,3,1458,1
3,2,20161123,3,1458,1
3,2,20180214,3,1458,1
3,2,20171030,3,1458,1
3,1,20130904,3,1458,2
3,1,20130211,3,1458,2
3,1,20150530,3,1458,2
3,2,20140517,3,1458,1
3,2,20170621,3,1458,1
3,2,20160319,3,1458,1
3,1,20121030,3,1458,1
3,1,20131029,3,1458,2
3,1,20131024,3,1458,4
3,4,20130422,3,1458,1
3,2,,3,1458,3
3,1,20131026,3,1458,3
3,1,20130207,3,1458,1
3,1,20140117,3,1458,1
3,2,20130122,3,1458,1
3,1,20150713,3,1458,1
3,2,20120810,3,1458,5
3,2,20140521,3,1458,1
3,1,20160419,3,1458,1
3,1,20180119,3,1458,1
1,20,20150910,3,1458,1
3,1,20131007,3,1458,1
3,2,20150602,3,1458,1
3,1,20171011,3,1458,1
3,1,20120629,3,1458,1
3,2,20130719,3,1458,1
3,1,20150813,3,1458,1
3,1,20131030,3,1458,3
3,1,20130204,3,1458,1
3,1,20140906,3,1458,1
3,2,20171122,3,1458,1
3,1,,3,1458,7
3,2,20121006,3,1458,1
3,2,20140227,3,1458,1
3,1,20130705,3,1458,1
3,1,20120218,3,1458,1
3,2,20120518,3,1458,1
3,1,20150729,3,1458,1
3,2,20170304,3,1458,1
3,1,20140313,3,1458,1
3,3,20160518,3,1458,1
3,1,20140925,3,1458,1
3,1,20170329,3,1458,1
3,2,20140304,3,1458,3
3,1,20121127,4,1458,2
3,1,20151023,4,1458,1
3,1,20140719,4,1458,1
3,1,20141210,4,1458,1
3,1,20160115,4,1458,2
3,2,20150406,4,1458,1
3,1,20131115,4,1458,5
3,1,20140326,4,1458,5
3,1,20151014,4,1458,1
3,1,20141126,4,1458,1
3,1,20140308,4,1458,1
3,1,20150508,4,1458,2
3,1,20150515,4,1458,1
3,1,20150414,4,1458,4
3,2,20140430,4,1458,12
3,1,20131107,4,1458,1
3,1,20121030,4,1458,1
3,1,20130719,4,1458,1
3,1,20130410,4,1458,1
3,1,20150619,4,1458,1
3,1,20150910,4,1458,2
3,1,20140707,4,1458,1
3,2,20121210,4,1458,1
3,1,20130208,4,1458,1
3,2,20150505,4,1458,1
3,2,20160524,4,1458,1
3,2,20150424,4,1458,1
3,1,20130228,4,1458,1
3,1,20130504,4,1458,1
1,20,20151110,4,1458,1
1,20,20160809,4,1458,1
3,1,20170318,4,1458,2
3,1,20150915,4,1458,1
3,1,20140225,4,1458,5
3,1,20130404,4,1458,1
3,1,20140301,4,1458,1
3,1,20150108,4,1458,1
3,2,20130323,4,1458,1
3,2,20130206,4,1458,1
3,1,20150514,4,1458,2
3,1,20150107,4,1458,1
3,1,20150720,4,1458,1
3,2,20150601,4,1458,1
3,2,20160907,4,1458,1
1,74,20180103,4,1458,1
3,3,20130419,4,1458,1
3,1,20131123,4,1458,1
3,1,20170628,4,1458,1
3,1,20141023,4,1458,1
3,4,,4,1458,1
3,2,20140220,4,1458,1
3,1,20160217,4,1458,1
3,5,20130411,4,1458,1
3,1,20131213,4,1458,1
3,1,20130110,4,1458,1
3,1,20130926,4,1458,2
3,2,20130530,4,1458,1
3,1,20140109,4,1458,1
3,1,20150409,4,1458,1
3,1,20130115,4,1458,1
3,1,20130624,4,1458,1
3,1,20120627,4,1458,1
3,1,20120727,4,1458,1
3,1,20130419,4,1458,1
3,1,20140521,4,1458,1
3,2,20150708,4,1458,1
3,2,20160516,4,1458,1
3,1,20120530,4,1458,1
3,1,20140404,4,1458,1
3,2,20120216,4,1458,7
3,2,20130726,4,1458,1
3,2,20130715,4,1458,1
3,1,20130924,4,1458,1
3,1,20160226,4,1458,1
3,1,20131031,4,1458,1
3,2,20161221,4,1458,1
3,2,20141128,4,1458,1
3,3,20140220,4,1458,1
3,3,20130724,4,1458,1
3,1,20160311,4,1458,1
3,1,20150710,4,1458,1
3,3,20171215,4,1458,1
3,1,20141027,4,1458,1
3,1,20170907,4,1458,1
3,1,20130213,4,1458,1
3,1,20130423,4,1458,1
3,2,20150725,4,1458,1
3,5,20171101,4,1458,1
3,2,20161014,4,1458,1
3,1,20130223,4,1458,1
3,1,20140923,4,1458,1
3,1,20150702,4,1458,1
3,1,20120831,4,1458,2
3,1,20140317,4,1458,5
3,1,20160615,4,1458,1
3,1,20120604,4,1458,1
3,1,20131002,4,1458,3
3,1,20160514,4,1458,1
3,1,20150901,4,1458,2
3,1,20150626,4,1458,1
3,2,20170411,4,1458,1
3,2,20140123,4,1458,1
3,1,20131022,4,1458,1
3,2,20150625,4,1458,1
3,1,20150718,4,1458,2
3,1,20140207,4,1458,1
3,1,20121106,4,1458,1
3,1,20151020,4,1458,1
3,1,20131023,4,1458,1
3,1,20150309,4,1458,1
3,2,20160528,4,1458,1
3,1,20131025,4,1458,1
3,2,20130403,4,1458,1
3,3,20130821,4,1458,1
3,3,20120810,4,1458,1
3,3,20150325,4,1458,1
1,91,,4,1458,1
3,1,20130715,4,1458,2
3,1,20160129,4,1458,2
3,2,20130227,4,1458,1
3,1,20140926,4,1458,1
3,1,20160820,4,1458,1
3,1,20140226,4,1458,2
3,1,20131009,4,1458,2
3,1,20140319,4,1458,1
3,1,20130912,4,1458,2
3,2,20131108,4,1458,1
3,2,20131203,4,1458,1
3,1,20130918,4,1458,2
3,1,20130321,4,1458,1
3,2,20130520,4,1458,1
3,2,20150922,4,1458,1
3,1,20150622,4,1458,1
3,1,20170426,4,1458,1
3,2,20140127,4,1458,2
3,1,20140206,4,1458,2
3,1,20150529,4,1458,2
3,2,20140317,4,1458,1
3,1,20170123,4,1458,1
3,1,20160123,4,1458,1
3,4,20150715,4,1458,1
3,4,20160409,4,1458,1
3,1,20161229,4,1458,1
3,2,20161210,4,1458,2
3,2,20120626,4,1458,2
3,1,,4,1458,14
3,1,20130315,4,1458,1
3,1,20180117,4,1458,1
3,1,20130406,4,1458,1
3,1,20130408,4,1458,1
3,1,20140408,4,1458,3
3,1,20150624,4,1458,1
3,1,20150603,4,1458,4
3,1,20160202,4,1458,1
3,2,20150114,4,1458,1
3,2,20140212,4,1458,1
3,1,20150408,4,1458,1
3,1,20150916,4,1458,1
3,1,20130130,4,1458,1
1,74,20160806,4,1458,1
3,1,20140208,4,1458,1
3,3,20130423,4,1458,3
3,3,20160520,4,1458,1
3,1,20161202,4,1458,3
3,2,20130606,4,1458,1
3,1,20140110,4,1458,1
1,91,20130109,4,1458,1
3,1,20150430,4,1458,1
3,1,20131010,4,1458,1
3,1,20170803,4,1458,2
3,1,20131206,4,1458,3
3,1,20130716,4,1458,2
3,1,20140306,4,1458,1
3,2,20170511,4,1458,1
3,1,20140508,4,1458,1
3,1,20130118,4,1458,1
3,1,20160302,4,1458,1
3,1,20140118,4,1458,2
3,2,20120816,4,1458,1
3,1,20160608,4,1458,1
3,2,20121004,4,1458,1
3,1,20131126,4,1458,1
3,1,20150424,4,1458,1
1,74,20150828,4,1458,1
1,74,20170419,4,1458,1
1,65,20130515,4,1458,1
3,1,20130611,4,1458,1
3,1,20160623,4,1458,1
3,2,20120727,4,1458,1
3,2,20170313,4,1458,1
3,1,20130424,4,1458,1
3,1,20141206,4,1458,1
3,1,20150724,4,1458,1
3,2,20160119,4,1458,1
3,2,20130907,4,1458,1
3,2,20140830,4,1458,1
3,2,20121022,4,1458,1
3,1,20130511,4,1458,1
3,1,20140610,4,1458,1
3,1,20130124,4,1458,2
3,2,20130109,4,1458,2
3,1,20121029,4,1458,1
3,1,20140130,4,1458,1
3,1,20130722,4,1458,2
3,1,20170124,4,1458,1
3,1,20121213,4,1458,1
1,65,20150729,4,1458,1
3,1,20150225,4,1458,1
3,1,20131119,4,1458,2
3,2,20121026,4,1458,2
3,2,20150901,4,1458,1
3,2,20150709,4,1458,1
3,1,20130109,4,1458,1
3,1,20150131,4,1458,1
3,1,20150909,4,1458,1
3,1,20161213,4,1458,1
3,1,20121218,4,1458,1
3,1,20150707,4,1458,1
3,1,20141115,4,1458,1
3,2,,4,1458,8
3,2,20130611,4,1458,1
3,2,20130422,4,1458,1
3,2,20131212,4,1458,1
3,1,20120803,4,1458,1
3,1,20130313,4,1458,1
3,2,20150919,4,1458,1
3,2,20150930,4,1458,1
3,1,20140205,4,1458,1
3,2,20180131,4,1458,1
3,1,20130202,4,1458,1
3,2,20140529,4,1458,1
3,3,20140903,4,1458,1
1,65,20130605,4,1458,1
3,2,20130205,4,1458,1
3,2,20150313,4,1458,1
3,1,20140812,4,1458,1
3,1,20140507,4,1458,3
3,1,20150818,4,1458,1
3,1,20130705,4,1458,1
3,1,20140401,4,1458,1
3,1,20151230,4,1458,1
3,1,20170302,4,1458,1
3,1,20130402,4,1458,1
3,1,20121205,4,1458,1
3,2,20131112,4,1458,1
3,2,20131206,4,1458,1
3,2,20140218,4,1458,1
3,2,20140926,4,1458,1
3,1,20130306,4,1458,1
3,1,20130218,4,1458,1
3,1,20161111,4,1458,1
3,2,20160114,4,1458,1
3,2,20150506,4,1458,1
3,2,20120801,4,1458,1
3,1,20130809,4,1458,1
3,3,20130919,4,1458,1
3,3,20130330,4,1458,1
1,74,20150918,4,1458,1
3,2,20130411,4,1458,1
3,1,20121017,4,1458,1
1,65,20160804,4,1458,1
1,65,20160818,4,1458,1
1,65,20170407,4,1458,1
3,1,20130226,4,1458,1
3,1,20140403,4,1458,1
3,1,20121001,4,1458,1
3,1,20130907,4,1458,1
3,1,20140121,4,1458,2
3,1,20150725,4,1458,1
3,1,20170324,4,1458,1
3,2,20150519,4,1458,1
3,1,20140814,4,1458,1
3,1,20150513,4,1458,1
3,1,20150709,4,1458,2
3,1,20150914,4,1458,1
3,3,20140503,4,1458,1
1,74,20140123,4,1458,3
1,74,20130821,4,1458,1
3,1,20140716,4,1458,1
3,1,20120509,4,1458,6
3,1,20140509,4,1458,1
3,1,20150504,4,1458,1
3,4,20150717,4,1458,1
3,2,20141107,4,1458,1
3,1,20150721,4,1458,1
3,1,20121022,4,1458,1
1,20,20160210,4,1458,1
3,1,20171102,5,1458,1
3,1,20170725,5,1458,1
3,1,20120110,5,1458,1
3,1,20140428,5,1458,10
3,1,20151016,5,1458,1
3,1,20130412,5,1458,1
3,1,20130618,5,1458,1
3,1,20120830,5,1458,1
3,1,20130530,5,1458,1
3,1,20121212,5,1458,1
3,1,20150711,5,1458,3
3,1,20120908,5,1458,1
3,1,20130405,5,1458,1
3,1,20140129,5,1458,1
3,1,20120326,5,1458,1
3,1,,5,1458,9
3,1,20131129,5,1458,2
3,1,20131029,5,1458,1
3,1,20120831,5,1458,1
3,1,20130315,5,1458,3
3,1,20140206,5,1458,1
3,1,20150526,5,1458,3
3,1,20120503,5,1458,3
3,2,20121109,5,1458,1
3,1,20130716,5,1458,1
3,2,20130912,5,1458,1
3,1,20170726,5,1458,1
3,1,20150826,5,1458,1
3,1,20150703,5,1458,1
3,1,20130926,5,1458,1
3,1,20120606,5,1458,1
3,1,20131028,5,1458,1
3,1,20170908,5,1458,1
3,4,20150522,5,1458,1
3,1,20130912,5,1458,1
3,1,20150626,5,1458,1
3,1,20171018,5,1458,1
3,1,20120927,5,1458,1
3,1,20130528,5,1458,1
1,74,20130515,5,1458,1
3,1,20150603,5,1458,1
3,11,20150715,5,1458,1
3,1,20160615,5,1458,1
3,1,20161110,5,1458,1
3,1,20170706,5,1458,1
3,1,20131127,5,1458,2
3,1,20140203,5,1458,1
3,2,20130817,5,1458,1
1,74,20171028,5,1458,1
1,74,20121106,5,1458,1
3,1,20130723,5,1458,1
3,1,20150618,5,1458,1
3,1,20160628,5,1458,1
3,1,20180221,5,1458,1
3,1,20140717,5,1458,1
3,1,20150326,5,1458,1
3,1,20160401,5,1458,1
3,1,20150613,5,1458,1
3,1,20130416,5,1458,1
3,2,,5,1458,1
3,2,20160506,5,1458,1
3,1,20150619,5,1458,2
3,1,20130624,5,1458,1
3,2,20140102,5,1458,1
1,91,20150605,5,1458,1
3,1,20130801,5,1458,1
3,1,20151110,5,1458,1
3,2,20140501,5,1458,1
3,1,20151001,5,1458,1
3,1,20140516,5,1458,1
3,1,20150506,5,1458,1
3,1,20121130,5,1458,1
3,1,20150708,5,1458,3
3,3,20150710,5,1458,1
3,1,20140121,5,1458,2
3,1,20140214,5,1458,1
3,2,20140429,5,1458,1
3,1,20140227,5,1458,1
3,1,20150805,5,1458,1
3,1,20150422,5,1458,1
3,1,20150729,5,1458,3
3,1,20161206,5,1458,1
3,1,20121206,5,1458,1
3,1,20140305,5,1458,2
3,1,20131126,5,1458,1
3,1,20130928,5,1458,4
3,1,20130625,5,1458,1
3,1,20121011,5,1458,1
3,1,20150815,5,1458,1
3,1,20160928,5,1458,1
1,74,20130625,5,1458,1
3,1,20140725,5,1458,2
3,2,20140423,5,1458,6
3,1,20120620,5,1458,1
3,1,20150310,5,1458,1
3,1,20150224,5,1458,1
3,1,20160419,5,1458,1
3,1,20150530,6,1458,1
3,1,20140513,6,1458,1
3,1,20150121,6,1458,1
3,1,20140909,6,1458,2
3,1,20131230,6,1458,2
3,1,20131126,6,1458,1
3,1,20120927,6,1458,1
3,1,20120920,6,1458,2
3,1,20130313,6,1458,1
3,1,20170909,6,1458,1
3,1,20130202,6,1458,1
3,1,20130504,6,1458,1
3,1,20130105,6,1458,2
3,1,20131003,6,1458,1
3,1,20130809,6,1458,1
3,1,20130531,6,1458,1
3,1,20140122,6,1458,1
3,1,20121212,6,1458,1
3,1,20121102,6,1458,2
3,1,20120718,6,1458,1
3,1,20140515,6,1458,2
3,1,20131009,6,1458,1
3,1,20131122,6,1458,1
3,1,20130817,6,1458,1
3,1,20130312,6,1458,1
3,1,20140514,6,1458,1
3,1,20160216,6,1458,2
3,1,20130307,6,1458,1
3,1,20140129,6,1458,3
3,1,20121221,6,1458,1
3,1,20121120,6,1458,1
3,1,20170311,6,1458,1
3,1,20120815,6,1458,1
3,1,20130620,6,1458,1
3,1,20130228,6,1458,1
3,1,20130628,6,1458,1
3,1,20130214,6,1458,1
3,1,,6,1458,21
3,1,20131203,6,1458,1
3,1,20120725,6,1458,1
3,1,20130709,6,1458,1
3,1,20130617,6,1458,1
3,1,20131115,6,1458,1
3,1,20131205,6,1458,1
3,1,20150729,6,1458,1
3,1,20120503,6,1458,1
3,1,20150924,6,1458,1
3,1,20180221,6,1458,1
3,2,20160308,6,1458,1
3,2,20170103,6,1458,1
3,1,20150905,6,1458,1
1,74,20121023,6,1458,1
3,3,20150130,6,1458,1
3,11,20170818,6,1458,1
3,1,20140425,6,1458,2
3,1,20140325,6,1458,1
3,1,20140829,6,1458,1
3,1,20150625,6,1458,1
3,1,20160513,6,1458,1
3,1,20140207,6,1458,1
3,1,20140925,6,1458,1
3,1,20160722,6,1458,1
3,1,20140228,6,1458,1
3,1,20140225,6,1458,2
3,1,20140305,6,1458,1
3,1,20151003,6,1458,1
3,1,20160922,6,1458,1
3,2,20130617,6,1458,1
3,3,20150310,6,1458,1
3,10,20130121,6,1458,1
3,1,20131010,6,1458,1
3,1,20140911,6,1458,3
3,1,20141104,6,1458,1
3,1,20160319,6,1458,1
3,1,20160218,6,1458,1
3,1,20150617,6,1458,2
3,1,20150521,6,1458,1
3,1,20130912,6,1458,1
3,1,20130122,6,1458,2
3,1,20160113,6,1458,1
3,1,20170810,6,1458,1
3,1,20121129,6,1458,1
3,2,20130619,6,1458,1
3,2,20150722,6,1458,1
3,2,20140331,6,1458,2
3,1,20130524,6,1458,1
3,1,20131121,6,1458,1
3,4,20150428,6,1458,3
3,11,20130802,6,1458,1
3,1,20150410,6,1458,3
3,1,20141115,6,1458,1
3,1,20150710,6,1458,1
3,1,20170310,6,1458,3
3,1,20130920,6,1458,1
3,1,20150129,6,1458,1
3,1,20130712,6,1458,1
3,1,20140930,6,1458,1
3,1,20130309,6,1458,1
3,1,20160628,6,1458,1
3,1,20170509,6,1458,1
3,2,20131108,6,1458,1
3,1,20120911,6,1458,1
3,1,20130813,6,1458,1
3,3,20130317,6,1458,1
3,3,20130717,6,1458,1
3,3,20150706,6,1458,2
3,2,20150930,6,1458,1
3,10,20140120,6,1458,1
3,1,20150821,6,1458,1
3,1,20160831,6,1458,1
3,1,20170306,6,1458,2
3,1,20171130,6,1458,1
3,1,20160912,6,1458,1
3,1,20150502,6,1458,1
3,1,20130507,6,1458,1
3,1,20150909,6,1458,1
3,1,20120924,6,1458,1
3,1,20130220,6,1458,1
3,2,20160212,6,1458,1
3,4,20130514,6,1458,1
3,1,20140314,6,1458,1
3,1,20150708,6,1458,5
3,1,20141025,6,1458,1
3,1,20150822,6,1458,3
3,1,20160220,6,1458,1
3,1,20150526,6,1458,2
3,1,20170809,6,1458,1
3,1,20151024,6,1458,1
3,1,20120525,6,1458,1
3,1,20150428,6,1458,1
3,1,20150520,6,1458,1
3,1,20141112,6,1458,3
3,1,20150415,6,1458,1
3,1,20180206,6,1458,1
3,2,20140204,6,1458,1
1,74,20160419,6,1458,1
3,3,20140826,6,1458,1
3,3,20161116,6,1458,2
3,1,20150205,6,1458,2
3,1,20160715,6,1458,1
3,1,20140703,6,1458,1
3,1,20150627,6,1458,1
3,1,20170327,6,1458,1
3,1,20170826,6,1458,1
3,1,20170823,6,1458,1
3,1,20130918,6,1458,2
3,1,20150724,6,1458,1
3,1,20130608,6,1458,2
3,1,20150805,6,1458,1
3,1,20170801,6,1458,2
3,1,20150414,6,1458,1
3,2,20160426,6,1458,1
3,2,20130219,6,1458,1
3,1,20180210,6,1458,1
3,3,20150624,6,1458,4
3,2,20150223,6,1458,1
3,1,20141206,6,1458,1
3,1,20151105,6,1458,2
3,1,20150430,6,1458,1
3,1,20150718,6,1458,5
3,1,20130118,6,1458,1
3,1,20161020,6,1458,1
3,1,20160824,6,1458,1
3,1,20131018,6,1458,4
3,1,20130121,6,1458,1
3,1,20130417,6,1458,1
3,1,20130829,6,1458,1
3,1,20171031,6,1458,1
3,2,20160627,6,1458,2
3,2,20140114,6,1458,1
3,1,20150826,6,1458,1
3,11,20130417,6,1458,1
3,1,20140124,6,1458,1
3,1,20131219,6,1458,1
3,1,20140213,6,1458,2
3,1,20150728,6,1458,2
3,1,20150911,6,1458,1
3,1,20171024,6,1458,1
3,1,20170607,6,1458,1
3,1,20130402,6,1458,1
3,1,20130812,6,1458,1
3,1,20120103,6,1458,1
3,1,20160114,6,1458,1
3,1,20140102,6,1458,1
3,1,20150803,6,1458,1
3,1,20160602,6,1458,1
3,2,20130215,6,1458,1
3,2,20160809,6,1458,2
3,2,20160202,6,1458,1
3,1,20130719,6,1458,1
3,1,20140918,6,1458,1
3,1,20150307,6,1458,2
3,1,20150811,6,1458,2
3,1,20150904,6,1458,1
3,1,20150707,6,1458,2
3,1,20170118,6,1458,1
3,1,20170404,6,1458,2
3,1,20121227,6,1458,1
3,1,20130424,6,1458,1
3,1,20140111,6,1458,1
3,1,20140115,6,1458,4
3,1,20150727,6,1458,1
3,1,20160624,6,1458,2
3,1,20150725,6,1458,1
3,2,,6,1458,4
3,2,20130607,6,1458,1
3,1,20160906,6,1458,1
3,1,20130916,6,1458,1
3,1,20140326,6,1458,1
3,1,20150303,6,1458,1
3,1,20150702,6,1458,1
3,1,20151031,6,1458,2
3,1,20170208,6,1458,1
3,1,20160916,6,1458,1
3,1,20171026,6,1458,1
3,1,20150610,6,1458,1
3,1,20130314,6,1458,1
3,1,20151021,6,1458,2
3,1,20131004,6,1458,2
3,1,20151230,6,1458,1
3,1,20160423,6,1458,2
3,1,20160425,6,1458,3
3,1,20121206,6,1458,1
3,1,20150514,6,1458,1
3,1,20160419,6,1458,1
3,2,20130401,6,1458,1
3,2,20130515,6,1458,1
3,1,20140108,6,1458,1
3,1,20120308,6,1458,1
3,2,20160219,6,1458,1
3,11,20120830,6,1458,1
3,2,20150722,7,1458,1
3,1,20170124,7,1458,1
3,1,20130227,7,1458,1
3,1,20131009,7,1458,3
3,1,20130627,7,1458,1
3,1,20140917,7,1458,1
3,1,20121228,7,1458,1
3,1,20141204,7,1458,1
3,2,20131210,7,1458,1
3,2,20141023,7,1458,1
3,1,20130808,7,1458,1
3,2,20130828,7,1458,1
3,2,20130306,7,1458,1
3,2,20160525,7,1458,1
3,1,20141231,7,1458,1
3,1,20150826,7,1458,1
3,1,20150418,8,1458,1
3,2,20151021,8,1458,1
3,1,20161028,8,1458,1
3,2,20170428,8,1458,1
3,1,20140125,8,1458,1
3,1,20140211,8,1458,1
3,1,20160203,8,1458,1
3,2,20160331,8,1458,1
3,3,20150423,8,1458,1
3,1,20130109,8,1458,1
3,2,20150626,8,1458,1
3,1,20130913,8,1458,1
3,2,,8,1458,2
3,2,20141014,8,1458,1
3,1,20120723,8,1458,1
3,1,20150313,8,1458,1
3,1,20161123,8,1458,1
3,1,20130914,8,1458,4
3,1,,8,1458,2
3,2,20130530,8,1458,1
3,2,20140117,8,1458,1
3,2,20170606,8,1458,1
3,1,20171202,8,1458,1
3,2,20150729,8,1458,1
3,1,20170428,8,1458,1
3,1,20180219,8,1458,1
