fecha,plan,sede,dpto,ciudad,vendedor,cantidad
20160429,361,3,1,73,706,1
20160428,361,3,1,75,706,1
20160501,361,3,1,77,525,1
20160503,361,3,1,70,3635,1
20160510,361,3,1,67,500,1
20160506,361,3,1,79,706,2
20160504,361,3,1,67,1591,1
20160508,361,3,1,79,550,8
20160507,361,3,1,67,3821,2
20160509,361,3,1,79,550,1
20160509,361,3,1,67,3740,1
20160513,361,3,1,79,706,1
20160516,361,3,1,67,1591,2
20160520,361,3,1,71,3876,1
20160522,361,3,1,67,706,2
20160517,361,3,1,85,528,1
20160520,361,3,1,88,525,1
20160518,361,3,1,74,525,1
20160526,361,3,1,75,525,2
20160527,361,3,1,67,3787,1
20160527,361,3,1,75,3612,3
20160602,361,3,1,67,4956,1
20160604,361,3,1,67,3821,4
20160602,361,3,1,73,706,3
20160529,361,3,5,2,4944,1
20160610,361,3,1,67,1591,1
20160610,361,3,1,83,550,2
20160611,361,3,1,64,3821,1
20160607,361,3,1,67,4956,1
20160608,361,3,1,75,525,3
20160610,361,3,1,75,525,2
20160608,361,3,1,77,525,1
20160612,361,3,1,82,525,1
20160609,361,3,1,77,525,1
20160616,361,3,1,71,500,1
20160613,361,3,1,67,3865,2
20160616,361,3,1,67,1591,2
20160616,361,3,1,79,550,3
20160615,361,3,1,83,550,1
20160619,361,3,1,67,500,1
20160614,361,3,1,83,550,1
20160615,361,3,1,87,528,1
20160623,361,3,1,75,500,1
20160625,361,3,1,67,500,1
20160626,361,3,1,73,706,6
20160626,361,3,1,69,550,1
20160624,361,3,1,67,4964,1
20160625,361,3,1,69,550,1
20160622,361,3,1,67,3821,3
20160625,361,3,1,67,3821,2
20160625,361,3,1,75,525,1
20160624,361,3,1,71,3787,1
20160628,361,3,1,71,706,1
20160704,361,3,1,75,525,2
20160630,361,3,1,77,525,2
20160707,361,3,1,79,900,1
20160707,361,3,1,67,4956,1
20160710,361,3,1,71,3821,1
20160710,361,3,1,79,525,1
20160708,361,3,1,82,525,1
20160706,361,3,1,75,525,2
20160713,361,3,1,67,500,2
20160729,361,3,1,69,550,1
20160730,361,3,1,75,3612,1
20160731,361,3,1,75,3612,1
20160730,361,3,1,75,528,2
20160728,361,3,1,87,528,2
20160729,361,3,1,82,525,2
20160728,361,3,1,41,525,1
20160806,361,3,1,67,500,1
20160805,361,3,1,67,706,1
20160805,361,3,1,71,706,1
20160804,361,3,1,67,3997,1
20160806,361,3,1,87,528,1
20160803,361,3,1,75,525,2
20160807,361,3,1,82,525,1
20160812,361,3,1,67,4967,3
20160808,361,3,5,2,4944,7
20160812,361,3,1,87,528,1
20160808,361,3,1,75,525,2
20160816,361,3,1,67,500,1
20160820,361,3,1,67,500,1
20160818,361,3,1,67,4900,1
20160820,361,3,1,67,4900,1
20160819,361,3,1,67,4968,1
20160821,361,3,1,73,550,5
20160819,361,3,1,67,4956,3
20160817,361,3,1,67,1591,1
20160820,361,3,1,77,525,2
20160821,361,3,1,65,525,1
20160826,361,3,1,67,4900,4
20160827,361,3,1,75,525,1
20160822,361,3,1,75,3612,3
20160826,361,3,1,75,3612,1
20160830,361,3,1,67,900,1
20160901,361,3,1,85,4968,5
20160904,361,3,1,76,525,1
20160907,361,3,1,83,500,1
20160911,361,3,1,78,706,1
20160915,361,3,1,67,3865,3
20160902,361,3,5,2,4944,2
20160908,361,3,1,73,550,3
20160909,361,3,1,67,3787,1
20160909,361,3,1,78,550,2
20160908,361,3,1,78,550,1
20160908,361,3,2,31,528,1
20160912,361,3,1,67,3708,1
20160916,361,3,1,73,550,2
20160916,361,3,1,41,3787,1
20160916,361,3,1,70,3821,1
20160914,361,3,1,77,525,2
20160924,361,3,1,70,3997,2
20160921,361,3,5,2,4944,3
20160925,361,3,1,87,528,6
20160919,361,3,5,2,4944,2
20160920,361,3,1,70,1591,3
20160922,361,3,1,75,525,3
20161002,361,3,1,77,706,2
20161001,361,3,1,73,550,2
20161001,361,3,1,78,3876,4
20161005,361,3,1,67,500,1
20161007,361,3,1,53,4968,1
20161009,361,3,1,67,706,1
20161004,361,3,1,67,4968,1
20161009,361,3,1,80,525,3
20161006,361,3,1,82,525,2
20161009,361,3,1,88,525,2
20161005,361,3,1,82,525,1
20161009,361,3,1,41,525,1
20161012,361,3,1,67,500,3
20161012,361,3,1,69,500,1
20161014,361,3,1,67,4968,1
20161012,361,3,1,67,1591,2
20161017,361,3,1,70,4900,2
20161013,361,3,1,70,4956,1
20161014,361,3,1,77,706,3
20161014,361,3,1,78,525,1
20161016,361,3,1,70,3821,3
20161019,361,3,1,73,500,1
20161023,361,3,1,88,4968,1
20161018,361,3,1,70,1591,1
20161018,361,3,1,71,3876,1
20161022,361,3,1,70,3821,4
20161021,361,3,1,70,3821,2
20161023,361,3,1,67,3821,2
20161023,361,3,1,67,3612,1
20161023,361,3,1,87,528,2
20161025,361,3,1,82,525,1
20161020,361,3,1,67,525,1
20161027,361,3,1,41,3787,1
20161026,361,3,1,67,1591,1
20161030,361,3,1,77,706,4
20161030,361,3,1,67,3997,1
20161027,361,3,1,79,4973,3
20161025,361,3,1,75,525,4
20161030,361,3,1,75,525,6
20161101,361,3,1,67,500,2
20161106,361,3,1,53,3612,1
20161105,361,3,1,70,3821,2
20161102,361,3,1,70,4900,1
20161104,361,3,1,80,525,1
20161104,361,3,1,82,525,1
20161109,361,3,1,67,500,2
20161108,361,3,5,2,4944,2
20161111,361,3,1,77,706,6
20161111,361,3,1,76,3787,1
20161107,361,3,1,65,528,1
20161111,361,3,1,77,4973,1
20161120,361,3,1,71,706,1
20161115,361,3,1,77,706,5
20161120,361,3,1,78,550,1
20161117,361,3,1,70,1591,3
20161115,361,3,1,75,550,1
20161118,361,3,1,71,3876,2
20161119,361,3,1,80,525,2
20161118,361,3,1,75,525,2
20161116,361,3,1,75,525,3
20161117,361,3,1,73,4973,3
20161120,361,3,5,2,4944,6
20161115,361,3,5,2,4944,3
20161123,361,3,1,71,4973,2
20161125,361,3,1,71,4973,4
20161125,361,3,1,71,550,5
20161128,361,3,5,2,4944,1
20161128,361,3,1,67,3865,1
20161202,361,3,1,70,4900,1
20161202,361,3,1,67,3787,7
20161204,361,3,1,79,525,1
20161209,361,3,1,67,4900,1
20161209,361,3,1,67,3997,3
20161206,361,3,1,67,3821,2
20161209,361,3,1,55,525,1
20161214,361,3,1,67,706,1
20161215,361,3,1,67,4978,1
20161214,361,3,5,2,4944,1
20161215,361,3,1,64,550,1
20161219,361,3,1,67,500,1
20170110,361,3,1,67,1591,4
20170106,361,3,1,67,1591,3
20170104,361,3,1,67,1591,1
20170102,361,3,1,77,706,4
20170106,361,3,1,71,706,1
20170109,361,3,1,67,3876,1
20161229,361,3,1,70,3876,1
20170110,361,3,1,67,3876,1
20170106,361,3,1,91,525,1
20170107,361,3,1,82,525,1
20161228,361,3,3,1,525,1
20170105,361,3,1,80,525,1
20160209,362,3,1,67,1591,1
20160117,362,3,1,67,3997,1
20160123,362,3,1,67,3884,1
20160311,362,3,1,79,706,1
20160318,362,3,1,76,706,1
20160326,362,3,1,79,706,1
20160403,362,3,1,79,706,1
20160403,362,3,1,87,528,1
20160423,362,3,1,67,3787,1
20160424,362,3,1,77,1591,1
20160528,362,3,1,67,3997,1
20160819,362,3,1,53,500,1
20160816,362,3,1,87,528,1
20160824,362,3,1,78,706,1
20160830,362,3,1,78,528,1
20161015,362,3,1,70,1591,1
20161219,362,3,1,87,528,1
20160120,365,3,1,67,500,1
20160309,365,3,1,76,550,1
20160604,365,3,1,70,3821,1
20160826,365,3,1,67,3821,1
20160826,365,3,1,67,3612,1
20160829,365,3,1,67,500,1
20160829,365,3,1,73,550,1
20160917,365,3,1,71,3821,1
20161021,365,3,1,67,4973,1
20161202,365,3,1,67,4979,1
20170317,371,3,1,53,4968,1
20170322,371,3,1,67,3821,1
20170314,371,3,1,79,706,2
20170317,371,3,1,65,525,1
20170324,371,3,1,64,500,1
20170326,371,3,1,79,3876,1
20170321,371,3,1,85,4981,1
20170319,371,3,1,67,3787,1
20170326,371,3,1,70,3821,2
20170322,371,3,5,2,4944,2
20170402,371,3,1,67,4981,2
20170402,371,3,1,67,4956,4
20170327,371,3,1,78,528,1
20170401,371,3,1,64,4968,1
20170117,371,3,1,67,500,1
20170120,371,3,1,67,500,3
20170114,371,3,1,67,706,1
20170114,371,3,1,71,706,1
20170120,371,3,1,67,4956,2
20170122,371,3,1,71,550,3
20170117,371,3,1,71,3876,2
20170119,371,3,1,85,4968,1
20170117,371,3,1,77,525,1
20170121,371,3,1,75,3612,1
20170115,371,3,1,85,525,1
20170122,371,3,1,82,525,1
20170120,371,3,1,75,4973,1
20170121,371,3,1,67,4973,1
20170124,371,3,1,67,500,1
20170127,371,3,1,71,706,2
20170127,371,3,1,71,3821,1
20170127,371,3,1,70,4973,7
20170127,371,3,1,67,3997,1
20170128,371,3,1,67,3787,1
20170201,371,3,1,67,500,1
20170203,371,3,1,67,3821,1
20170201,371,3,1,67,3787,1
20170201,371,3,1,75,525,2
20170207,371,3,1,71,3865,1
20170208,371,3,1,67,550,1
20170208,371,3,1,71,550,1
20170208,371,3,1,67,4981,1
20170211,371,3,1,67,4981,1
20170210,371,3,1,67,1591,1
20170210,371,3,1,76,706,2
20170207,371,3,1,67,3787,2
20170214,371,3,1,67,4981,1
20170219,371,3,1,67,4956,3
20170218,371,3,1,76,550,1
20170216,371,3,1,67,3821,1
20170218,371,3,1,85,528,2
20170217,371,3,1,87,528,1
20170215,371,3,1,87,528,1
20170220,371,3,1,67,3740,1
20170224,371,3,1,67,3865,1
20170225,371,3,1,79,550,1
20170224,371,3,1,82,525,4
20170226,371,3,1,85,525,1
20170303,371,3,1,67,500,2
20170303,371,3,1,79,3865,1
20170301,371,3,1,67,1591,2
20170228,371,3,1,64,3821,1
20170302,371,3,1,76,550,1
20170303,371,3,1,79,525,1
20170228,371,3,1,87,528,1
20170312,371,3,1,67,550,2
20170304,371,3,1,79,550,1
20170312,371,3,1,73,550,1
20170311,371,3,1,63,4968,1
20170306,371,3,1,67,3876,1
20170307,371,3,1,77,525,1
20170314,371,3,1,76,525,1
20170311,371,3,1,75,550,1
20170309,371,3,4,11,528,1
20170407,371,3,1,85,525,1
20170403,371,3,1,75,525,1
20170416,371,3,1,79,550,6
20170411,371,3,1,79,706,3
20170423,371,3,1,67,3821,3
20170419,371,3,1,67,3787,3
20170423,371,3,1,67,4900,2
20170418,371,3,1,75,525,3
20170423,371,3,1,77,706,2
20170419,371,3,1,79,706,1
20170420,371,3,1,87,528,1
20170422,371,3,1,85,528,2
20170420,371,3,5,2,4944,4
20170417,371,3,1,82,525,1
20170421,371,3,5,2,4944,3
20170426,371,3,1,75,525,3
20170429,371,3,1,79,706,1
20170425,371,3,1,79,550,1
20170501,371,3,1,87,528,2
20170429,371,3,1,71,706,1
20170502,371,3,1,67,900,1
20170507,371,3,1,66,4900,1
20170504,371,3,1,76,706,1
20170502,371,3,1,67,3876,1
20170507,371,3,1,75,525,12
20170510,371,3,1,67,3821,2
20170511,371,3,1,67,1591,3
20170510,371,3,1,87,528,1
20170513,371,3,1,89,525,1
20170515,371,3,1,26,500,1
20170521,371,3,1,67,1591,7
20170518,371,3,1,87,528,2
20170515,371,3,1,65,525,1
20170516,371,3,1,79,525,1
20170521,371,3,1,76,525,2
20170526,371,3,1,67,1591,2
20170530,371,3,1,67,900,1
20170601,371,3,1,67,500,2
20170608,371,3,1,75,525,1
20170602,371,3,1,87,528,1
20170608,371,3,1,69,500,1
20170610,371,3,1,67,4988,2
20170606,371,3,1,70,3821,1
20170611,371,3,1,71,706,3
20170611,371,3,1,69,550,1
20170606,371,3,1,77,525,1
20170610,371,3,1,75,525,1
20170607,371,3,1,82,525,3
20170606,371,3,5,2,4944,1
20170612,371,3,1,67,500,1
20170619,371,3,1,87,528,2
20170616,371,3,1,73,550,3
20170616,371,3,1,67,4988,1
20170614,371,3,1,67,706,1
20170623,371,3,1,67,550,2
20170623,371,3,1,75,3612,6
20170623,371,3,1,75,525,14
20170627,371,3,1,83,500,1
20170630,371,3,1,67,500,2
20170701,371,3,1,71,706,1
20170702,371,3,1,70,1591,2
20170630,371,3,1,67,706,1
20170627,371,3,1,67,706,1
20170627,371,3,1,67,3821,1
20170709,371,3,1,73,706,5
20170703,371,3,1,67,4989,1
20170708,371,3,1,73,550,7
20170706,371,3,1,86,550,1
20170709,371,3,1,82,525,3
20170708,371,3,1,87,528,1
20170706,371,3,1,75,525,1
20170704,371,3,1,74,528,1
20170711,371,3,1,75,525,4
20170710,371,3,1,75,525,1
20170714,371,3,1,75,525,1
20170716,371,3,1,67,4981,9
20170717,371,3,1,67,3876,1
20170710,371,3,1,67,550,2
20170711,371,3,1,73,550,2
20170723,371,3,1,75,3612,4
20170722,371,3,1,67,4900,1
20170723,371,3,1,67,4968,1
20170722,371,3,1,79,550,1
20170723,371,3,1,73,706,4
20170718,371,3,1,75,525,1
20170729,371,3,1,67,4989,1
20170727,371,3,1,67,4989,1
20170728,371,3,1,77,525,1
20170806,371,3,1,75,525,5
20170806,371,3,1,77,525,2
20170803,371,3,1,75,525,1
20170802,371,3,1,75,3612,1
20170806,371,3,1,82,525,1
20170807,371,3,1,88,525,1
20170804,371,3,1,67,3821,1
20170731,371,3,1,67,3821,1
20170801,371,3,1,73,550,1
20170809,371,3,1,67,500,2
20170810,371,3,1,75,525,3
20170809,371,3,1,69,550,1
20170811,371,3,1,67,706,1
20170813,371,3,5,2,4944,4
20170817,371,3,1,53,1591,1
20170817,371,3,1,70,1591,1
20170817,371,3,1,67,550,1
20170818,371,3,1,67,550,1
20170818,371,3,1,67,3865,1
20170818,371,3,1,67,3787,1
20170812,371,3,1,66,4981,1
20170817,371,3,1,67,3821,2
20170823,371,3,1,67,3821,1
20170818,371,3,1,67,4968,1
20170818,371,3,1,65,525,2
20170818,371,3,1,77,525,1
20170816,371,3,1,65,525,1
20170822,371,3,1,67,500,2
20170826,371,3,1,67,500,1
20170827,371,3,1,67,4900,1
20170826,371,3,1,78,550,4
20170827,371,3,1,70,4968,1
20170827,371,3,1,75,525,9
20170826,371,3,1,77,525,4
20170827,371,3,1,74,525,1
20170827,371,3,5,2,4944,11
20170831,371,3,1,67,4981,1
20170830,371,3,1,73,550,1
20170828,371,3,5,2,4944,1
20170908,371,3,1,71,500,1
20170910,371,3,1,67,3787,1
20170907,371,3,1,67,4981,1
20170908,371,3,1,70,3821,2
20170910,371,3,1,70,3821,1
20170908,371,3,1,77,706,4
20170907,371,3,1,87,528,1
20170909,371,3,1,85,528,1
20170906,371,3,1,75,525,2
20170912,371,3,1,67,4901,1
20170915,371,3,1,67,3787,2
20170912,371,3,1,70,4900,1
20170915,371,3,1,74,525,1
20170916,371,3,1,77,525,1
20170921,371,3,1,67,4900,2
20170920,371,3,1,67,1591,1
20170921,371,3,1,67,3821,1
20170923,371,3,1,70,3821,3
20170922,371,3,1,75,525,3
20170921,371,3,1,76,525,1
20170926,371,3,1,67,500,2
20171001,371,3,1,66,4968,1
20171001,371,3,1,67,4968,6
20170927,371,3,1,67,4901,1
20170925,371,3,1,70,4989,3
20170927,371,3,1,70,4989,1
20170927,371,3,1,67,550,1
20170927,371,3,1,67,1591,1
20170929,371,3,1,70,4956,2
20170929,371,3,1,75,525,1
20171003,371,3,5,2,4944,5
20171006,371,3,1,78,528,1
20171005,371,3,1,87,528,2
20171003,371,3,1,70,528,1
20171007,371,3,1,78,550,1
20171006,371,3,1,75,525,1
20171008,371,3,1,86,525,1
20171010,371,3,1,67,4968,3
20171012,371,3,1,78,528,1
20171012,371,3,1,77,550,4
20171011,371,3,5,2,4944,2
20171013,371,3,1,70,1591,2
20171010,371,3,1,85,525,2
20171016,371,3,1,82,525,1
20171018,371,3,1,67,500,1
20171018,371,3,1,76,3708,1
20171020,371,3,1,67,3876,1
20171020,371,3,1,67,4981,1
20171020,371,3,1,75,528,1
20171021,371,3,1,75,525,1
20171014,371,3,1,67,525,1
20171020,371,3,1,67,525,1
20171017,371,3,1,77,525,1
20171028,371,3,1,67,3876,1
20171024,371,3,1,77,706,2
20171024,371,3,1,67,1591,2
20171029,371,3,1,82,525,4
20171024,371,3,5,2,4944,1
20171025,371,3,5,2,4944,2
20171028,371,3,5,2,4944,1
20171103,371,3,1,70,4900,1
20171101,371,3,1,70,4900,1
20171030,371,3,1,67,4989,1
20171102,371,3,1,70,4968,1
20171102,371,3,1,67,4981,1
20171101,371,3,1,77,550,3
20171031,371,3,1,77,706,1
20171102,371,3,5,2,4944,1
20171104,371,3,1,65,525,1
20171109,371,3,1,41,4968,1
20171108,371,3,1,70,3876,1
20171107,371,3,1,70,1591,2
20171108,371,3,1,67,706,1
20171110,371,3,1,71,3821,1
20171108,371,3,1,70,3821,3
20171107,371,3,1,67,3821,1
20171118,371,3,1,77,550,2
20171117,371,3,1,67,4968,1
20171116,371,3,1,67,706,1
20171112,371,3,1,77,528,1
20171110,371,3,5,2,4944,1
20171109,371,3,5,2,4944,1
20171126,371,3,1,83,550,1
20171125,371,3,1,53,528,1
20171126,371,3,1,53,525,1
20171129,371,3,1,67,3740,2
20171129,371,3,1,67,3865,1
20171128,371,3,1,67,4989,1
20171203,371,3,1,73,550,3
20171128,371,3,1,77,550,1
20171202,371,3,1,67,4956,1
20171128,371,3,1,82,525,1
20171129,371,3,1,77,525,3
20171130,371,3,1,80,525,1
20171207,371,3,1,67,500,1
20171206,371,3,1,77,706,2
20171205,371,3,1,71,3876,1
20171211,371,3,1,71,3876,1
20171215,371,3,1,67,706,3
20171206,371,3,5,2,4944,3
20171208,371,3,5,2,4944,2
20171207,371,3,5,2,4944,1
20171212,371,3,1,82,525,1
20171214,371,3,1,76,525,1
20171228,371,3,1,67,500,1
20180109,371,3,1,73,500,1
20180110,371,3,1,67,4901,1
20180105,371,3,1,67,1591,3
20180109,371,3,1,53,3821,1
20180110,371,3,1,70,3787,1
20180102,371,3,1,67,3876,1
20180105,371,3,1,86,525,1
20180103,371,3,1,71,706,1
20170327,372,3,1,67,3821,1
20170130,372,3,1,67,500,1
20170309,372,3,1,67,1591,1
20170315,372,3,1,67,3708,1
20170506,372,3,1,87,528,1
20170521,372,3,1,67,3821,2
20170608,372,3,1,67,4989,1
20170707,372,3,1,67,3821,1
20170801,372,3,1,79,706,1
20170809,372,3,1,66,706,1
20170816,372,3,1,67,4968,1
20170907,372,3,1,67,1591,1
20170921,372,3,1,75,525,1
20170925,372,3,1,67,4981,1
20171018,372,3,1,70,1591,1
20171029,372,3,1,71,3787,1
20171121,372,3,1,75,525,1
20171202,372,3,1,71,3821,1
20171205,372,3,1,76,4968,1
20180104,372,3,1,67,1591,1
20170205,375,3,1,83,550,1
20170505,375,3,1,79,500,1
20170606,375,3,1,76,550,1
20170702,375,3,1,67,1591,1
20170703,375,3,5,2,4944,2
20171111,375,3,5,2,4944,1
20180115,381,3,1,67,1591,2
20180113,381,3,1,67,4968,1
20180113,381,3,1,70,4968,1
20180115,381,3,1,67,4956,1
20180113,381,3,1,67,3876,1
20180120,381,3,1,85,528,2
20180121,381,3,1,82,525,1
20180117,381,3,1,67,525,1
20180119,381,3,1,67,3876,2
20180128,381,3,1,53,4900,1
20180131,381,3,1,67,500,1
20180201,381,3,1,64,903,1
20180203,381,3,1,76,550,4
20180203,381,3,1,73,550,1
20180129,381,3,1,70,528,2
20180202,381,3,1,85,525,1
20180206,381,3,1,67,706,2
20180209,381,3,1,67,3787,1
20180209,381,3,1,77,550,3
20180208,381,3,1,67,5511,1
20180208,381,3,5,2,4944,1
20180211,381,3,5,2,4944,1
20180215,381,3,1,87,528,1
20180215,381,3,1,67,4981,2
20180216,381,3,1,85,525,1
20180130,382,3,1,67,3787,1
20180202,382,3,1,67,4981,1
20180213,382,3,1,76,706,3
20180203,385,3,1,76,550,1
20130205,153,3,1,41,3529,1
20130208,153,3,1,41,3798,2
20130208,153,3,1,67,3799,1
20130214,153,3,1,69,3529,1
20130211,153,3,1,67,1997,1
20130214,153,3,1,67,3673,2
20130212,153,3,1,67,3673,2
20130215,153,3,1,67,939,3
20130219,153,3,1,67,3737,2
20130227,153,3,1,67,3828,3
20130301,153,3,1,67,3673,7
20130302,153,3,1,67,3834,5
20130227,153,3,1,67,939,1
20130308,153,3,1,67,1997,1
20130306,153,3,1,67,3529,1
20130308,153,3,1,67,3828,2
20130308,153,3,1,67,3693,3
20130311,153,3,1,67,3737,3
20130312,153,3,1,67,3673,2
20130315,153,3,1,67,3693,1
20130315,153,3,1,67,3529,1
20130312,153,3,1,67,939,1
20130321,153,3,1,67,500,1
20130318,153,3,1,67,3826,1
20130402,153,3,1,41,3673,1
20130403,153,3,1,77,3826,1
20130406,153,3,1,67,3725,2
20130401,153,3,1,67,1997,1
20130403,153,3,1,67,3828,2
20130405,153,3,1,67,939,4
20130408,153,3,1,73,3693,1
20130410,153,3,1,67,3737,1
20130412,153,3,1,67,3693,1
20130418,153,3,1,85,1997,1
20130423,153,3,1,67,3673,1
20130503,153,3,1,87,1997,2
20130501,153,3,1,70,3826,1
20130502,153,3,1,70,3529,1
20130510,153,3,1,67,3529,4
20130510,153,3,1,67,1997,2
20130507,153,3,1,67,3826,1
20130508,153,3,1,67,3826,1
20130507,153,3,1,67,3673,4
20130506,153,3,1,70,3725,1
20130506,153,3,1,88,3673,2
20130507,153,3,1,67,3834,1
20130507,153,3,1,41,3834,1
20130509,153,3,1,67,939,1
20130515,153,3,1,77,3725,2
20130517,153,3,1,80,3725,2
20130514,153,3,1,67,3693,1
20130522,153,3,1,74,3529,3
20130531,153,3,1,67,3673,2
20130530,153,3,1,67,3737,2
20130606,153,3,1,70,3725,1
20130604,153,3,1,41,3673,1
20130604,153,3,1,77,3693,1
20130605,153,3,1,77,3737,1
20130601,153,3,1,41,3852,1
20130607,153,3,1,77,3693,1
20130612,153,3,1,41,3529,3
20130621,153,3,1,67,3673,1
20130620,153,3,1,67,3673,1
20130618,153,3,1,41,3529,1
20130619,153,3,1,41,3853,1
20130620,153,3,1,41,3853,1
20130619,153,3,1,41,3852,1
20130621,153,3,1,41,3852,1
20130617,153,3,1,67,3834,3
20130628,153,3,1,67,3725,4
20130625,153,3,1,77,3673,1
20130624,153,3,1,67,3834,1
20130704,153,3,1,67,3529,2
20130704,153,3,1,41,3529,1
20130702,153,3,1,67,1997,1
20130704,153,3,1,67,939,3
20130711,153,3,1,86,3853,2
20130711,153,3,1,87,3673,1
20130712,153,3,1,67,1997,1
20130711,153,3,1,69,1911,1
20130716,153,3,1,64,3855,2
20130718,153,3,1,41,3529,1
20130715,153,3,1,75,1997,1
20130727,153,3,1,67,3737,3
20130725,153,3,1,41,3737,1
20130724,153,3,1,67,3529,2
20130723,153,3,1,41,3529,2
20130726,153,3,1,41,3853,1
20130726,153,3,1,67,3834,1
20130726,153,3,1,67,939,3
20130802,153,3,1,70,3673,2
20130801,153,3,1,75,3673,2
20130808,153,3,1,71,1997,1
20130813,153,3,1,41,3853,1
20130812,153,3,1,67,3529,1
20130811,153,3,1,41,3529,1
20130815,153,3,1,64,3529,1
20130813,153,3,1,73,3673,2
20130815,153,3,1,67,3853,1
20130814,153,3,1,82,3834,1
20130822,153,3,1,67,3855,1
20130823,153,3,1,67,1997,1
20130820,153,3,1,67,3673,2
20130824,153,3,1,77,3529,1
20130827,153,3,1,67,3725,1
20130827,153,3,1,71,3725,1
20130902,153,3,1,67,3855,2
20130901,153,3,1,75,3855,1
20130906,153,3,1,67,3529,2
20130901,153,3,1,77,3673,1
20130905,153,3,1,75,3853,2
20130906,153,3,1,85,3725,1
20130919,153,3,1,67,3673,2
20130920,153,3,1,67,1997,1
20130926,153,3,1,71,1997,3
20130925,153,3,1,67,3737,2
20130922,153,3,1,67,3673,3
20130927,153,3,1,86,3725,1
20130924,153,3,1,67,3853,1
20131004,153,3,1,67,3855,1
20131001,153,3,1,67,3529,1
20131003,153,3,1,77,3725,1
20131004,153,3,1,71,1997,1
20131010,153,3,1,71,3673,1
20131008,153,3,1,75,3673,1
20131008,153,3,1,82,3725,1
20131007,153,3,1,67,3853,3
20131008,153,3,1,67,3853,1
20131017,153,3,1,76,3529,1
20131023,153,3,1,67,3725,3
20131026,153,3,1,67,3737,3
20131025,153,3,1,67,3737,4
20131101,153,3,1,67,939,4
20131108,153,3,1,68,1997,4
20131106,153,3,1,89,3725,3
20131108,153,3,1,78,3529,1
20131108,153,3,1,70,3737,1
20131105,153,3,1,82,939,1
20131113,153,3,1,78,3673,1
20131112,153,3,1,41,3725,1
20131112,153,3,1,67,3855,1
20131112,153,3,1,68,1997,1
20131115,153,3,1,67,1997,5
20131121,153,3,1,70,3855,1
20131123,153,3,1,67,3673,4
20131124,153,3,1,67,1997,5
20131127,153,3,1,67,3855,2
20131125,153,3,1,67,3529,1
20131126,153,3,1,67,3834,1
20131203,153,3,1,88,3725,1
20131210,153,3,1,67,3673,1
20140108,153,3,1,64,1997,1
20140110,153,3,1,67,939,6
20130205,154,3,1,67,3529,1
20130207,154,3,1,41,3798,1
20130222,154,3,1,70,3725,1
20130401,154,3,1,67,3737,1
20130808,154,3,1,67,3725,2
20130808,155,3,1,67,939,1
20130906,155,3,1,67,939,1
20140217,163,3,1,67,3673,1
20140218,163,3,1,73,3673,1
20140219,163,3,1,41,3913,1
20140221,163,3,1,67,3529,2
20140221,163,3,1,67,3737,3
20140220,163,3,1,67,3907,3
20140221,163,3,1,87,3725,1
20140221,163,3,1,70,3725,1
20140228,163,3,1,67,939,2
20140226,163,3,1,67,3897,1
20140227,163,3,1,70,3673,1
20140228,163,3,1,60,3911,1
20140225,163,3,1,67,3911,1
20140225,163,3,1,67,3673,1
20140228,163,3,1,78,3906,1
20140402,163,3,1,67,3529,1
20140402,163,3,1,53,3737,1
20140117,163,3,1,67,3897,1
20140113,163,3,1,67,3673,2
20140115,163,3,1,69,1997,1
20140117,163,3,1,73,3903,2
20140116,163,3,1,67,3737,2
20140113,163,3,1,67,1997,1
20140123,163,3,1,67,3529,2
20140123,163,3,1,73,3529,1
20140130,163,3,1,67,939,1
20140202,163,3,1,67,939,1
20140207,163,3,1,67,3907,2
20140204,163,3,1,77,3529,1
20140208,163,3,1,67,939,1
20140415,163,3,1,73,1997,1
20140414,163,3,1,67,3911,2
20140411,163,3,1,67,3737,1
20140413,163,3,1,67,3912,1
20140408,163,3,1,73,3897,1
20140306,163,3,1,69,1997,2
20140304,163,3,1,41,3529,1
20140305,163,3,1,41,3911,1
20140304,163,3,1,67,3907,2
20140308,163,3,1,67,500,1
20140307,163,3,1,67,3725,8
20140307,163,3,1,70,3725,2
20140314,163,3,1,67,1911,1
20140310,163,3,1,67,3912,1
20140313,163,3,1,67,3907,1
20140313,163,3,1,67,3673,2
20140314,163,3,1,71,3673,2
20140314,163,3,1,41,3907,1
20140321,163,3,1,67,3529,1
20140320,163,3,1,67,3673,2
20140317,163,3,1,67,3906,1
20140321,163,3,1,67,3897,1
20140321,163,3,1,71,3912,1
20140325,163,3,1,67,3907,2
20140328,163,3,1,67,3907,2
20140328,163,3,1,67,939,1
20140423,163,3,1,67,3737,1
20140426,163,3,1,67,939,1
20140502,163,3,1,77,3673,2
20140505,163,3,1,67,3673,1
20140507,163,3,1,67,3737,3
20140509,163,3,1,41,3529,1
20140509,163,3,1,67,939,4
20140626,163,3,1,41,3529,3
20140703,163,3,1,41,3737,3
20140703,163,3,1,67,3940,1
20140713,163,3,1,86,3933,1
20140710,163,3,1,67,939,1
20140707,163,3,1,67,1997,1
20140710,163,3,1,67,3907,2
20140713,163,3,1,58,1997,2
20140715,163,3,1,67,3737,1
20140718,163,3,1,67,1997,5
20140515,163,3,1,88,3673,2
20140511,163,3,1,70,3673,1
20140514,163,3,1,67,3673,1
20140521,163,3,1,53,1997,1
